,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Au (SG),0,1,28,31,0,59,0,1,0,17
Balgach,2,4,14,14,1,40,12,0,1,17
Berneck,0,1,8,11,0,29,0,0,0,17
Diepoldsau,0,6,82,57,0,6,0,7,1,17
Rheineck,0,1,3,5,0,31,0,0,0,17
St. Margrethen,1,3,13,9,0,22,0,0,0,17
Thal,1,2,11,31,1,94,0,0,3,17
Widnau,0,2,29,55,0,95,0,0,0,17
Altstätten,1,18,78,54,8,50,0,10,0,17
Eichberg,0,5,26,9,0,0,0,0,0,17
Marbach (SG),0,4,8,21,0,13,0,0,0,17
Oberriet (SG),9,20,101,45,4,56,0,0,1,17
Rebstein,2,1,16,14,0,43,0,3,0,17
Rüthi (SG),0,7,29,11,0,1,1,0,0,17
Buchs (SG),3,2,36,20,4,8,0,20,1,17
Gams,1,12,32,22,0,1,0,5,1,17
Grabs,0,19,29,28,0,3,0,40,0,17
Sennwald,1,8,30,30,0,0,0,0,1,17
Sevelen,0,5,19,28,0,0,0,0,1,17
Wartau,1,3,18,19,0,26,0,5,0,17
Bad Ragaz,0,1,27,18,0,0,0,4,0,17
Flums,0,10,49,14,0,0,0,0,1,17
Mels,5,9,67,21,0,39,0,15,1,17
Pfäfers,0,12,17,8,0,0,0,0,0,17
Quarten,0,2,29,12,0,0,0,0,3,17
Sargans,1,3,14,19,0,7,0,0,0,17
Vilters-Wangs,1,8,16,22,1,18,0,0,0,17
Walenstadt,2,5,47,28,1,0,0,1,1,17
Amden,0,1,22,10,0,0,0,2,1,17
Benken (SG),0,10,14,12,0,0,0,0,2,17
Kaltbrunn,1,6,9,11,0,26,0,1,0,17
Schänis,2,12,12,16,0,0,1,3,2,17
Weesen,0,0,18,3,0,0,0,2,0,17
Schmerikon,0,1,6,2,1,26,0,0,1,17
Uznach,0,1,7,36,0,69,0,6,0,17
Rapperswil-Jona,1,1,19,100,0,192,0,0,1,17
Gommiswald,0,10,22,79,0,0,0,9,4,17
Eschenbach (SG),1,21,59,66,1,33,0,2,5,17
Ebnat-Kappel,0,4,7,17,0,36,0,1,0,17
Wildhaus-Alt St. Johann,0,10,45,7,1,0,0,2,0,17
Nesslau,0,15,24,13,0,0,0,4,0,17
Lichtensteig,0,1,3,4,0,12,0,0,0,17
Wattwil,0,4,5,20,1,45,0,6,0,17
Kirchberg (SG),1,16,16,13,0,68,0,5,1,17
Lütisburg,0,6,8,9,0,4,0,0,0,17
Mosnang,0,30,20,24,0,0,0,0,1,17
Bütschwil-Ganterschwil,0,6,10,19,0,31,0,1,1,17
Neckertal,1,21,31,30,0,0,0,3,6,17
Degersheim,1,4,3,12,0,29,0,2,1,17
Flawil,0,4,9,9,1,78,0,0,1,17
Jonschwil,0,3,23,37,0,54,0,0,0,17
Oberuzwil,0,3,15,31,0,27,0,0,0,17
Uzwil,2,5,17,27,0,128,0,0,0,17
Niederbüren,0,1,8,15,0,0,0,6,0,17
Niederhelfenschwil,0,5,7,15,0,65,0,7,0,17
Oberbüren,0,4,33,40,0,15,0,1,0,17
Zuzwil (SG),1,1,9,27,0,92,0,0,1,17
Wil (SG),0,4,17,21,0,122,0,0,1,17
Andwil (SG),0,2,35,22,0,0,0,0,0,17
Gaiserwald,0,5,48,72,0,7,0,0,2,17
Gossau (SG),1,4,13,48,1,127,0,3,0,17
Waldkirch,0,4,29,40,0,0,0,0,1,17
Vaz/Obervaz,3,2,57,25,0,0,0,0,25,18
Lantsch/Lenz,0,1,7,7,0,0,0,0,4,18
Schmitten (GR),1,0,0,1,0,0,0,0,0,18
Albula/Alvra,0,13,10,9,0,0,0,0,5,18
Surses,0,13,23,17,1,0,0,1,7,18
Bergün Filisur,0,4,8,9,1,0,0,0,2,18
Brusio,0,6,1,1,0,0,0,0,6,18
Poschiavo,0,20,15,14,0,0,0,0,9,18
Falera,0,1,25,10,0,0,0,0,0,18
Laax,1,2,28,7,0,0,0,0,4,18
Sagogn,1,3,8,3,0,0,0,0,1,18
Schluein,0,3,12,3,0,0,0,0,0,18
Vals,0,2,4,6,0,0,0,1,16,18
Lumnezia,3,22,21,24,0,0,0,0,1,18
Ilanz/Glion,2,9,45,20,1,1,1,1,5,18
Fürstenau,0,2,3,6,0,0,0,0,0,18
Rothenbrunnen,1,1,3,5,0,0,0,0,0,18
Scharans,0,4,1,13,1,0,0,0,0,18
Sils im Domleschg,0,2,2,19,0,0,0,1,1,18
Cazis,0,17,14,30,0,0,1,1,2,18
Flerden,1,1,2,1,0,0,0,0,0,18
Masein,0,1,0,10,0,0,0,0,0,18
Thusis,0,2,4,10,0,0,0,0,0,18
Tschappina,0,4,0,0,0,0,0,0,1,18
Urmein,0,1,3,1,0,0,0,0,3,18
Safiental,0,10,5,6,0,0,0,0,1,18
Domleschg,0,9,5,29,1,0,0,0,1,18
Avers,0,0,3,0,0,1,0,0,1,18
Sufers,1,1,0,2,0,0,0,0,0,18
Andeer,0,5,2,9,0,0,0,0,2,18
Rongellen,0,0,0,0,0,0,0,0,0,18
Zillis-Reischen,0,1,1,4,0,0,0,0,0,18
Ferrera,0,2,0,1,0,0,0,0,0,18
Rheinwald,0,9,2,8,0,0,0,0,3,18
Muntogna da Schons,1,11,0,8,0,0,0,0,2,18
Bonaduz,0,0,41,28,0,0,0,0,0,18
Domat/Ems,1,3,54,46,0,2,0,0,1,18
Rhäzüns,0,1,12,16,0,0,0,0,0,18
Felsberg,0,1,21,16,0,0,0,0,0,18
Flims,0,7,49,19,0,0,0,2,2,18
Tamins,1,2,2,7,0,0,0,0,0,18
Trin,1,3,12,5,0,0,0,0,0,18
Zernez,0,3,1,2,0,0,0,0,2,18
Samnaun,0,0,31,2,0,0,0,3,0,18
Scuol,2,12,21,31,0,0,0,0,29,18
Valsot,0,2,0,1,0,0,0,0,0,18
Bever,0,4,15,3,0,0,0,0,0,18
Celerina/Schlarigna,0,0,18,4,0,0,0,1,6,18
Madulain,0,2,10,1,0,0,0,0,0,18
Pontresina,0,0,29,4,0,0,0,0,0,18
La Punt Chamues-ch,0,1,8,2,0,0,2,0,1,18
Samedan,0,4,16,2,0,0,0,0,3,18
St. Moritz,0,0,24,0,0,0,0,0,0,18
S-chanf,0,2,6,1,0,0,0,0,0,18
Sils im Engadin/Segl,0,0,8,2,0,0,0,0,0,18
Silvaplana,0,0,21,2,0,0,0,0,0,18
Zuoz,0,0,18,2,0,0,0,2,0,18
Bregaglia,0,16,1,10,0,0,0,0,30,18
Buseno,0,2,1,0,0,0,0,0,2,18
Castaneda,0,1,0,0,0,0,0,0,6,18
Rossa,0,41,1,1,1,0,0,0,1,18
Santa Maria in Calanca,0,9,1,0,0,0,0,0,4,18
Lostallo,0,1,2,1,0,0,0,0,13,18
Mesocco,0,2,6,1,0,0,0,0,36,18
Soazza,0,0,1,3,0,0,0,0,5,18
Cama,0,1,2,0,0,0,0,0,21,18
Grono,1,5,16,4,0,0,0,0,9,18
Roveredo (GR),0,3,22,11,1,0,0,0,9,18
San Vittore,0,10,6,2,0,0,0,0,6,18
Calanca,0,17,0,0,2,1,0,0,7,18
Val Müstair,0,8,22,14,1,0,0,0,1,18
Davos,0,8,54,10,0,0,1,0,2,18
Fideris,0,5,4,11,0,1,0,0,0,18
Furna,0,2,1,0,0,0,0,0,0,18
Jenaz,0,4,8,4,0,0,0,0,0,18
Klosters,0,20,51,24,7,0,0,0,5,18
Conters im Prättigau,0,1,2,1,0,0,0,0,0,18
Küblis,0,0,11,9,0,0,0,0,0,18
Luzein,3,24,16,12,0,0,0,0,4,18
Chur,0,13,15,24,0,134,0,0,0,18
Churwalden,0,2,33,9,0,0,0,0,2,18
Arosa,0,21,34,7,0,0,1,0,7,18
Trimmis,3,5,27,22,0,0,0,0,0,18
Untervaz,1,0,43,19,0,0,0,0,0,18
Zizers,0,2,35,15,0,0,0,0,1,18
Fläsch,0,2,7,7,0,0,0,1,0,18
Jenins,1,1,12,3,0,0,0,0,0,18
Maienfeld,2,4,22,41,0,0,0,1,1,18
Malans,2,2,23,18,0,0,0,1,1,18
Landquart,1,2,21,34,0,20,0,0,0,18
Grüsch,0,7,18,10,0,0,0,0,1,18
Schiers,0,12,33,9,0,0,0,1,0,18
Seewis im Prättigau,2,8,26,12,0,0,0,0,0,18
Breil/Brigels,2,11,23,10,0,0,0,6,1,18
Disentis/Mustér,4,21,14,15,1,0,1,0,0,18
Medel (Lucmagn),0,10,0,1,0,0,0,0,2,18
Sumvitg,2,7,3,11,3,0,0,0,2,18
Tujetsch,0,1,8,19,1,0,0,0,6,18
Trun,0,7,4,18,0,0,0,1,0,18
Obersaxen Mundaun,0,5,26,14,0,0,1,0,7,18
Aarau,0,6,38,19,0,53,0,3,1,19
Biberstein,0,3,13,13,0,0,0,0,1,19
Buchs (AG),0,0,2,18,0,61,0,0,0,19
Densbüren,0,4,6,9,0,1,0,0,1,19
Erlinsbach (AG),0,2,19,44,0,9,0,0,2,19
Gränichen,0,2,30,34,0,35,0,2,3,19
Hirschthal,0,1,18,29,0,0,0,1,2,19
Küttigen,0,6,35,61,0,3,0,27,7,19
Muhen,0,1,24,53,0,21,0,0,1,19
Oberentfelden,0,1,7,11,3,63,0,1,3,19
Suhr,0,4,12,20,0,154,0,1,2,19
Unterentfelden,1,1,4,15,0,34,0,0,0,19
Baden,0,0,12,16,0,110,0,12,0,19
Bellikon,0,0,23,29,0,1,0,0,1,19
Bergdietikon,0,1,17,26,0,0,0,0,0,19
Birmenstorf (AG),0,0,26,22,0,0,0,0,0,19
Ennetbaden,0,0,6,13,0,18,0,1,0,19
Fislisbach,0,1,67,54,0,6,0,0,0,19
Freienwil,0,0,28,11,0,0,0,1,1,19
Gebenstorf,0,1,3,4,0,33,0,0,0,19
Killwangen,0,1,4,3,0,1,0,2,0,19
Künten,0,0,10,6,0,0,0,0,1,19
Mägenwil,0,2,1,11,0,34,0,0,0,19
Mellingen,0,3,62,22,0,0,0,0,1,19
Neuenhof,0,0,6,6,0,24,0,1,0,19
Niederrohrdorf,0,0,22,14,0,0,0,9,0,19
Oberrohrdorf,1,0,46,20,1,0,0,0,0,19
Obersiggenthal,0,3,23,33,0,11,0,21,1,19
Remetschwil,0,5,41,54,0,2,0,0,3,19
Spreitenbach,0,0,9,12,0,110,0,0,0,19
Stetten (AG),0,0,8,5,0,3,0,0,0,19
Untersiggenthal,0,0,33,30,0,19,0,95,1,19
Wettingen,0,0,33,48,13,56,0,3,1,19
Wohlenschwil,1,3,13,15,0,0,0,0,0,19
Würenlingen,0,1,3,13,0,0,0,59,0,19
Würenlos,0,1,68,43,0,0,0,0,3,19
Ehrendingen,0,1,60,29,0,0,0,0,0,19
Arni (AG),0,1,33,11,0,0,0,0,1,19
Berikon,0,0,59,36,0,0,0,0,0,19
Bremgarten (AG),0,1,57,41,0,0,0,14,1,19
Büttikon,0,1,2,4,0,2,0,0,0,19
Dottikon,0,0,22,11,0,0,0,8,3,19
Eggenwil,0,0,16,3,0,0,0,0,0,19
Fischbach-Göslikon,0,2,35,13,0,0,0,0,4,19
Hägglingen,0,0,25,18,1,0,0,0,1,19
Jonen,0,1,21,62,0,0,0,0,2,19
Niederwil (AG),0,1,46,12,0,7,0,0,2,19
Oberlunkhofen,0,1,24,25,0,0,0,16,0,19
Oberwil-Lieli,0,0,16,43,0,0,0,0,1,19
Rudolfstetten-Friedlisberg,0,1,15,20,0,0,0,0,0,19
Sarmenstorf,1,3,47,26,0,0,0,0,1,19
Tägerig,0,0,16,3,0,0,0,1,0,19
Uezwil,0,1,12,6,0,0,0,0,0,19
Unterlunkhofen,0,2,59,10,0,0,0,2,0,19
Villmergen,2,1,34,15,0,94,0,1,2,19
Widen,0,1,20,20,1,0,0,0,0,19
Wohlen (AG),0,1,21,33,0,180,0,4,0,19
Zufikon,0,0,12,37,0,0,0,1,1,19
Islisberg,0,0,16,13,0,0,0,1,0,19
Auenstein,0,1,21,10,0,0,0,0,2,19
Birr,0,1,10,5,0,67,0,0,0,19
Birrhard,0,0,11,8,0,1,0,0,1,19
Brugg,0,0,7,6,0,96,0,0,0,19
Habsburg,1,0,8,3,0,0,0,0,0,19
Hausen (AG),0,0,4,10,0,87,0,0,1,19
Lupfig,0,0,9,10,0,64,0,2,1,19
Mandach,0,0,1,0,0,0,0,0,0,19
Mönthal,0,2,1,1,0,0,0,0,0,19
Mülligen,0,0,4,2,0,10,0,0,0,19
Remigen,0,1,5,3,0,0,0,0,0,19
Riniken,0,0,5,3,0,0,0,8,0,19
Rüfenach,0,3,1,9,0,2,0,11,0,19
Thalheim (AG),0,0,12,8,0,0,0,0,0,19
Veltheim (AG),0,2,37,11,0,0,0,0,1,19
Villigen,0,1,1,2,0,1,0,17,0,19
Windisch,0,0,10,11,0,55,0,1,1,19
Bözberg,0,3,30,22,0,0,0,0,0,19
Schinznach,0,3,22,38,0,0,0,0,0,19
Beinwil am See,0,2,18,35,0,1,0,0,0,19
Birrwil,0,1,4,8,0,0,0,0,1,19
Dürrenäsch,0,6,6,8,0,0,0,0,0,19
Gontenschwil,0,1,22,7,0,0,0,0,0,19
Holziken,0,1,0,15,0,0,0,0,0,19
Leimbach (AG),0,0,5,5,0,0,0,0,1,19
Leutwil,0,1,4,5,0,0,0,0,1,19
Menziken,0,1,55,24,0,2,0,1,1,19
Oberkulm,0,1,12,9,0,0,0,0,0,19
Reinach (AG),0,3,47,22,0,0,0,0,1,19
Schlossrued,0,2,4,3,0,0,0,0,0,19
Schmiedrued,0,2,8,12,0,0,0,0,1,19
Schöftland,0,4,27,48,0,0,0,0,4,19
Teufenthal (AG),0,2,13,4,0,1,0,0,5,19
Unterkulm,1,4,20,7,0,2,0,0,1,19
Zetzwil,0,1,16,16,0,0,0,0,1,19
Eiken,0,1,27,40,2,0,0,2,1,19
Frick,0,5,36,41,0,1,0,0,2,19
Gansingen,0,0,18,9,0,0,0,0,1,19
Gipf-Oberfrick,0,3,21,59,0,1,0,0,0,19
Kaisten,0,0,34,50,1,0,0,0,2,19
Laufenburg,0,5,17,29,0,1,0,0,2,19
Münchwilen (AG),0,0,1,12,0,0,0,0,0,19
Oberhof,0,1,3,9,0,0,0,0,0,19
Oeschgen,0,1,7,16,0,0,0,0,0,19
Schwaderloch,0,1,5,8,0,0,0,0,0,19
Sisseln,0,0,9,34,0,0,0,0,1,19
Wittnau,0,0,8,25,0,0,0,3,1,19
Wölflinswil,0,1,9,7,0,0,0,0,0,19
Zeihen,0,6,10,16,0,0,0,0,0,19
Mettauertal,0,5,19,16,0,0,0,1,0,19
Böztal,0,3,21,24,0,0,0,0,3,19
Herznach-Ueken,2,3,23,32,0,0,0,0,1,19
Ammerswil,0,1,17,34,0,0,0,3,0,19
Boniswil,0,2,17,18,0,0,0,0,2,19
Brunegg,0,0,3,1,0,13,0,0,1,19
Dintikon,0,0,13,13,0,12,0,0,0,19
Egliswil,0,3,10,8,1,15,0,5,2,19
Fahrwangen,0,1,9,11,0,0,0,0,0,19
Hallwil,0,0,5,4,0,4,0,0,0,19
Hendschiken,0,0,13,12,0,0,0,0,0,19
Holderbank (AG),0,0,4,3,0,1,0,0,0,19
Hunzenschwil,0,0,8,7,0,38,0,0,1,19
Lenzburg,0,0,3,10,0,56,0,1,1,19
Meisterschwanden,1,2,34,43,1,0,0,0,1,19
Möriken-Wildegg,0,0,5,17,0,43,0,1,1,19
Niederlenz,1,0,5,3,0,32,0,0,0,19
Othmarsingen,0,0,9,4,0,21,0,0,1,19
Rupperswil,0,3,15,34,0,46,0,0,6,19
Schafisheim,0,2,18,46,0,8,0,0,3,19
Seengen,0,1,10,38,0,35,0,0,2,19
Seon,0,4,33,24,0,1,0,3,4,19
Staufen,0,1,1,10,0,37,0,0,0,19
Abtwil,0,3,14,15,0,0,0,0,0,19
Aristau,0,2,18,20,0,0,0,0,0,19
Auw,0,2,18,20,1,0,0,3,1,19
Beinwil (Freiamt),0,1,13,4,0,0,0,0,1,19
Besenbüren,0,3,11,18,0,0,0,0,0,19
Bettwil,0,1,2,4,0,0,0,0,1,19
Boswil,0,1,24,13,0,0,0,0,0,19
Bünzen,0,1,8,11,0,0,0,0,0,19
Buttwil,0,1,15,20,0,0,0,0,0,19
Dietwil,0,2,1,7,0,0,0,0,0,19
Geltwil,0,0,0,2,0,0,0,0,0,19
Kallern,0,0,3,2,0,0,0,0,0,19
Merenschwand,0,2,26,61,0,0,0,0,4,19
Mühlau,0,1,18,8,0,0,0,0,0,19
Muri (AG),0,2,27,33,1,0,0,59,0,19
Oberrüti,2,0,28,24,0,3,0,0,0,19
Rottenschwil,0,1,13,4,0,0,0,1,0,19
Sins,0,3,8,15,0,16,0,33,0,19
Waltenschwil,0,0,13,19,0,27,0,4,0,19
Hellikon,1,3,6,9,0,0,0,0,0,19
Kaiseraugst,0,1,6,10,1,63,0,32,0,19
Magden,0,0,42,65,0,0,0,1,3,19
Möhlin,0,8,51,74,0,1,0,36,3,19
Mumpf,0,0,37,13,0,0,0,0,0,19
Obermumpf,0,3,7,8,0,0,0,0,1,19
Olsberg,0,0,5,10,0,0,0,0,2,19
Rheinfelden,0,3,3,9,0,67,0,4,42,19
Schupfart,0,1,13,20,0,0,0,0,1,19
Stein (AG),0,0,1,6,0,29,0,0,0,19
Wallbach,0,0,4,46,0,13,0,0,3,19
Wegenstetten,0,1,11,13,0,0,0,0,2,19
Zeiningen,0,3,9,44,0,0,0,0,3,19
Zuzgen,0,2,1,28,0,1,0,0,1,19
Aarburg,0,1,9,28,0,58,0,0,1,19
Bottenwil,0,2,6,6,0,0,0,0,0,19
Brittnau,1,0,16,25,0,23,0,0,3,19
Kirchleerau,0,1,2,2,0,7,0,0,0,19
Kölliken,0,1,11,16,0,37,0,4,2,19
Moosleerau,0,4,6,8,0,0,0,0,5,19
Murgenthal,0,2,14,11,0,0,0,0,0,19
Oftringen,0,2,13,43,6,97,0,1,0,19
Reitnau,0,8,30,9,0,0,0,0,2,19
Rothrist,0,1,54,72,3,0,0,0,4,19
Safenwil,0,0,19,32,0,8,0,1,1,19
Staffelbach,0,1,7,6,0,12,0,4,0,19
Strengelbach,0,2,21,18,0,47,0,0,1,19
Uerkheim,0,2,6,13,0,0,0,1,2,19
Vordemwald,0,2,22,8,0,1,0,0,0,19
Wiliberg,0,0,1,4,0,0,0,0,0,19
Zofingen,0,0,8,13,4,30,0,1,1,19
Böttstein,0,1,9,21,0,0,0,42,2,19
Döttingen,0,1,22,13,0,0,0,6,0,19
Endingen,2,3,6,14,0,0,0,32,1,19
Fisibach,0,3,2,4,0,0,0,0,0,19
Full-Reuenthal,0,1,13,7,0,0,0,0,1,19
Klingnau,0,3,6,9,1,0,0,37,0,19
Koblenz,0,0,14,5,0,0,0,0,0,19
Leibstadt,0,1,1,14,0,0,0,0,0,19
Lengnau (AG),0,1,29,29,0,0,0,1,3,19
Leuggern,1,8,26,25,0,0,0,12,4,19
Mellikon,0,0,0,0,0,0,0,0,0,19
Schneisingen,0,0,22,13,0,0,0,1,0,19
Siglistorf,0,0,4,1,0,0,0,0,0,19
Tegerfelden,0,2,8,9,0,2,0,0,0,19
Zurzach,4,5,30,22,0,0,1,0,9,19
Arbon,0,1,16,37,9,51,0,44,0,20
Dozwil,0,1,2,3,0,4,0,0,0,20
Egnach,0,5,6,28,0,36,0,0,0,20
Hefenhofen,0,2,6,10,0,14,0,0,0,20
Horn,0,1,0,5,0,16,0,8,0,20
Kesswil,0,3,3,2,0,17,0,0,0,20
Roggwil (TG),0,4,38,18,0,7,0,9,0,20
Romanshorn,0,1,3,18,0,57,0,1,1,20
Salmsach,0,1,5,7,0,23,0,0,1,20
Sommeri,0,1,6,4,0,0,0,0,0,20
Uttwil,0,0,9,10,0,28,0,0,0,20
Amriswil,0,9,17,25,1,103,0,9,0,20
Bischofszell,0,2,23,12,3,32,0,0,0,20
Erlen,0,1,18,14,0,38,0,0,1,20
Hauptwil-Gottshaus,0,1,20,9,0,18,0,0,1,20
Hohentannen,0,5,14,1,0,0,0,2,0,20
Kradolf-Schönenberg,0,7,9,5,0,15,0,7,0,20
Sulgen,0,1,6,7,0,37,0,0,0,20
Zihlschlacht-Sitterdorf,0,2,8,10,0,16,0,1,0,20
Basadingen-Schlattingen,0,1,13,22,0,0,0,0,0,20
Diessenhofen,0,0,8,8,0,9,0,2,1,20
Schlatt (TG),1,0,19,28,0,5,0,0,0,20
Aadorf,0,9,19,28,0,105,0,15,0,20
Felben-Wellhausen,0,1,69,26,0,2,0,9,0,20
Frauenfeld,0,5,14,47,0,284,0,6,0,20
Gachnang,0,0,44,30,0,65,0,0,0,20
Hüttlingen,0,0,4,5,0,0,0,2,0,20
Matzingen,1,1,1,6,0,50,0,0,0,20
Neunforn,0,2,7,16,0,0,0,0,0,20
Stettfurt,0,0,3,12,1,35,0,0,0,20
Thundorf,0,3,16,15,0,0,0,2,0,20
Uesslingen-Buch,0,5,6,12,0,0,0,1,0,20
Warth-Weiningen,0,3,20,13,0,13,0,0,0,20
Altnau,0,0,7,6,0,51,0,0,0,20
Bottighofen,0,1,5,18,0,48,0,0,1,20
Ermatingen,0,2,6,17,0,30,0,1,0,20
Gottlieben,0,0,0,3,0,3,0,0,0,20
Güttingen,0,2,8,5,0,13,0,0,0,20
Kemmental,0,2,24,16,0,0,0,0,0,20
Kreuzlingen,0,3,18,28,1,102,0,0,0,20
Langrickenbach,0,0,8,5,0,0,0,0,0,20
Lengwil,0,3,12,12,0,0,0,0,1,20
Münsterlingen,0,5,13,11,0,40,0,2,0,20
Tägerwilen,0,2,6,22,0,37,0,2,0,20
Wäldi,0,0,24,4,0,0,0,5,0,20
Affeltrangen,0,4,19,18,0,16,0,3,0,20
Bettwiesen,0,0,3,5,0,5,0,0,0,20
Bichelsee-Balterswil,0,5,22,10,0,14,0,13,0,20
Braunau,0,3,12,0,0,0,0,0,0,20
Eschlikon,0,4,11,13,0,80,0,1,0,20
Fischingen,0,6,30,6,0,0,0,6,0,20
Lommis,0,4,22,18,0,0,0,0,0,20
Münchwilen (TG),0,0,11,14,0,63,0,2,0,20
Rickenbach (TG),0,2,5,1,0,10,0,0,0,20
Schönholzerswilen,0,2,3,1,0,0,0,0,0,20
Sirnach,0,4,7,26,0,106,0,0,0,20
Tobel-Tägerschen,0,0,6,6,0,10,0,0,0,20
Wängi,0,4,21,24,0,51,0,2,2,20
Wilen (TG),0,0,1,11,0,40,0,0,0,20
Wuppenau,1,2,8,4,0,0,0,0,0,20
Berlingen,0,2,3,0,0,15,0,0,0,20
Eschenz,0,1,6,7,0,16,0,4,0,20
Herdern,0,4,12,10,0,0,0,4,0,20
Homburg,0,6,7,7,0,0,0,7,0,20
Hüttwilen,0,1,5,11,0,9,0,1,0,20
Mammern,0,0,4,2,0,4,0,1,0,20
Müllheim,0,1,7,15,0,55,0,0,0,20
Pfyn,0,1,16,16,0,19,0,1,0,20
Raperswilen,0,0,2,1,0,0,0,0,0,20
Salenstein,1,2,10,6,0,11,0,0,0,20
Steckborn,0,2,6,5,1,27,0,0,1,20
Wagenhausen,0,0,11,5,0,7,0,11,0,20
Amlikon-Bissegg,0,2,13,13,0,1,0,0,0,20
Berg (TG),0,5,12,21,0,42,0,2,0,20
Birwinken,0,4,26,7,0,0,0,0,0,20
Bürglen (TG),0,2,7,5,0,18,0,0,0,20
Bussnang,0,6,7,6,0,14,0,0,0,20
Märstetten,0,5,11,15,0,26,0,0,0,20
Weinfelden,0,0,11,25,0,71,0,4,0,20
Wigoltingen,0,2,8,2,0,25,0,0,1,20
Arbedo-Castione,0,1,15,6,0,0,0,0,0,21
Bellinzona,2,33,292,86,0,17,1,21,20,21
Cadenazzo,0,4,17,2,0,1,0,0,1,21
Isone,0,1,2,0,0,0,0,0,0,21
Lumino,0,1,8,9,0,0,0,0,1,21
Sant'Antonino,0,1,37,8,0,2,0,0,1,21
Acquarossa,0,7,13,3,0,2,0,0,17,21
Blenio,0,12,9,3,0,4,0,3,5,21
Serravalle,0,2,20,3,0,3,1,2,4,21
Airolo,0,1,23,0,0,2,0,1,2,21
Bedretto,0,0,0,0,0,1,0,0,2,21
Dalpe,0,3,3,0,0,0,0,0,4,21
Faido,0,6,40,1,0,2,1,0,6,21
Giornico,0,0,4,2,0,0,0,0,0,21
Personico,0,0,1,1,0,0,0,1,1,21
Pollegio,1,0,5,3,0,0,0,0,0,21
Quinto,0,4,7,3,0,4,0,1,1,21
Ascona,0,3,26,11,0,6,0,2,5,21
Brione sopra Minusio,0,0,9,4,0,0,0,0,0,21
Brissago,0,4,9,11,0,1,1,2,4,21
Gordola,0,3,17,19,0,1,0,0,2,21
Lavertezzo,0,0,6,10,0,1,0,0,0,21
Locarno,0,0,15,12,0,0,0,1,1,21
Losone,0,2,39,19,0,0,0,6,3,21
Mergoscia,0,0,1,0,0,0,0,0,0,21
Minusio,0,2,21,10,0,2,0,2,1,21
Muralto,0,1,2,1,0,1,0,0,0,21
Orselina,0,0,3,2,0,0,0,0,1,21
Ronco sopra Ascona,0,1,3,7,0,0,0,0,1,21
Tenero-Contra,1,5,7,3,0,5,1,0,0,21
Onsernone,0,2,1,0,0,1,2,0,1,21
Cugnasco-Gerra,1,4,59,22,0,4,1,1,10,21
Agno,0,0,17,3,0,3,0,3,0,21
Aranno,0,1,4,0,0,3,0,0,1,21
Arogno,0,0,11,6,0,2,0,0,1,21
Bedano,0,2,28,11,0,2,0,0,3,21
Bioggio,0,1,9,7,0,8,0,0,0,21
Bissone,0,0,2,0,0,0,0,1,0,21
Brusino Arsizio,0,2,3,1,0,0,0,0,1,21
Cademario,0,0,7,0,0,0,0,0,0,21
Cadempino,0,2,3,2,0,10,0,0,1,21
Canobbio,0,0,7,3,0,9,0,0,2,21
Caslano,0,4,22,3,0,4,0,4,0,21
Comano,0,4,7,6,0,10,0,0,1,21
Cureglia,0,1,4,8,0,9,0,0,0,21
Grancia,0,1,0,1,0,3,0,0,0,21
Gravesano,0,1,5,0,0,2,0,0,4,21
Lamone,0,0,3,1,0,2,0,0,0,21
Lugano,1,19,98,39,1,131,6,13,13,21
Magliaso,0,0,15,3,0,1,0,0,1,21
Manno,0,0,1,1,0,7,0,0,0,21
Massagno,0,0,0,0,0,4,0,0,0,21
Melide,0,1,2,1,0,0,0,0,1,21
Mezzovico-Vira,0,3,15,5,0,0,0,0,3,21
Morcote,0,0,3,1,0,1,0,0,0,21
Muzzano,0,0,3,1,0,5,0,0,0,21
Neggio,0,0,0,0,0,0,0,0,0,21
Origlio,0,1,3,2,0,1,0,0,0,21
Paradiso,0,0,1,0,0,2,0,0,0,21
Ponte Capriasca,0,2,15,5,0,0,0,0,1,21
Porza,0,0,8,12,0,16,1,0,4,21
Pura,0,0,11,4,0,0,0,0,0,21
Savosa,0,0,1,2,0,1,0,0,0,21
Sorengo,0,0,0,1,0,11,0,0,0,21
Capriasca,0,6,46,39,0,4,2,2,7,21
Torricella-Taverne,0,0,11,6,0,1,0,0,1,21
Vernate,0,0,7,0,0,0,0,0,0,21
Vezia,0,0,2,2,0,5,0,0,1,21
Vico Morcote,0,2,6,4,0,0,0,0,0,21
Collina d'Oro,0,2,13,12,0,22,0,0,0,21
Alto Malcantone,0,2,6,8,0,1,0,0,1,21
Monteceneri,1,10,33,12,0,1,0,0,2,21
Tresa,0,0,15,10,0,2,0,0,1,21
Val Mara,0,0,28,5,0,1,0,2,0,21
Balerna,0,0,2,1,0,10,0,0,0,21
Castel San Pietro,0,0,13,4,0,1,0,0,0,21
Chiasso,0,0,13,4,0,11,0,0,0,21
Coldrerio,0,2,6,7,0,11,0,0,0,21
Mendrisio,1,2,55,26,0,36,1,0,1,21
Morbio Inferiore,0,1,9,11,0,20,0,0,0,21
Novazzano,0,0,5,3,0,13,0,0,0,21
