,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Novazzano,0,4,17,5,1,14,0,0,6,21
Riva San Vitale,0,7,10,5,0,25,1,0,8,21
Stabio,0,4,14,11,0,23,0,0,7,21
Vacallo,0,0,7,0,0,17,0,0,2,21
Breggia,2,58,26,14,2,14,7,0,16,21
Biasca,0,64,20,12,1,3,6,2,13,21
Riviera,0,101,28,22,3,5,5,0,21,21
Bosco/Gurin,0,21,1,0,0,1,0,0,8,21
Campo (Vallemaggia),0,64,4,2,0,4,4,1,13,21
Cerentino,0,31,2,0,0,0,0,0,2,21
Cevio,0,80,9,10,0,5,4,1,18,21
Linescio,0,30,0,1,0,2,1,1,6,21
Maggia,1,277,42,30,3,37,8,9,74,21
Lavizzara,1,173,11,8,0,7,13,6,65,21
Avegno Gordevio,0,31,21,14,1,2,2,0,33,21
Terre di Pedemonte,0,45,18,9,1,2,2,0,31,21
Centovalli,1,122,11,5,2,14,9,5,33,21
Gambarogno,0,77,64,31,1,10,6,3,36,21
Verzasca,1,249,21,21,1,21,6,3,55,21
Aigle,0,17,87,17,1,256,0,1,14,22
Bex,5,206,296,40,0,222,10,15,38,22
Chessel,0,2,17,2,0,5,0,0,4,22
Corbeyrier,0,46,50,5,0,0,0,0,13,22
Gryon,0,131,126,2,0,27,0,0,19,22
Lavey-Morcles,0,14,51,2,0,42,0,0,5,22
Leysin,0,82,52,5,1,195,0,0,6,22
Noville,0,8,37,11,0,16,0,0,7,22
Ollon,3,184,299,52,2,362,2,2,54,22
Ormont-Dessous,0,490,258,9,7,1,1,1,30,22
Ormont-Dessus,1,197,215,16,0,2,0,9,35,22
Rennaz,0,1,6,0,0,16,0,1,2,22
Roche (VD),0,8,22,0,0,48,1,4,1,22
Villeneuve (VD),0,37,47,3,3,140,0,5,4,22
Yvorne,0,17,64,17,3,65,0,0,7,22
Aubonne,1,28,59,18,0,182,0,0,25,22
Ballens,0,15,18,5,0,29,0,0,1,22
Berolle,0,10,12,1,0,16,0,0,5,22
Bière,1,18,69,5,0,49,0,3,13,22
Bougy-Villars,0,2,44,1,0,2,0,8,4,22
Féchy,0,2,12,1,0,40,0,0,3,22
Gimel,0,23,40,5,0,44,0,2,11,22
Longirod,0,9,16,1,0,1,0,24,5,22
Marchissy,0,13,21,9,0,2,0,0,8,22
Mollens (VD),0,18,23,5,0,33,0,0,11,22
Saint-George,0,10,16,4,0,2,0,20,7,22
Saint-Livres,0,21,24,3,0,38,0,0,9,22
Saint-Oyens,0,9,8,3,0,0,0,0,1,22
Saubraz,0,10,14,5,0,9,0,0,4,22
Avenches,0,36,134,16,1,2,0,80,15,22
Cudrefin,0,10,60,31,0,2,0,1,4,22
Faoug,0,11,31,7,0,2,0,0,4,22
Vully-les-Lacs,0,51,148,51,1,5,1,1,29,22
Bettens,0,2,17,3,0,12,0,0,3,22
Bournens,0,2,6,5,0,19,0,0,5,22
Boussens,0,1,11,5,0,10,0,0,3,22
La Chaux (Cossonay),0,8,12,5,1,36,1,2,10,22
Chavannes-le-Veyron,0,3,13,2,0,4,0,0,0,22
Chevilly,0,12,17,11,0,0,0,0,3,22
Cossonay,1,8,28,5,0,92,0,2,12,22
Cuarnens,1,15,16,7,0,39,0,0,5,22
Daillens,0,11,36,12,0,15,0,2,11,22
Dizy,0,6,1,2,0,20,0,0,1,22
Eclépens,0,3,8,3,0,7,0,39,8,22
Ferreyres,1,12,1,5,0,17,0,0,7,22
Gollion,1,8,15,10,0,34,0,1,12,22
Grancy,0,4,14,1,0,20,0,0,4,22
L'Isle,0,26,64,18,0,24,2,13,26,22
Lussery-Villars,0,0,12,5,0,22,0,0,1,22
Mauraz,0,0,5,0,0,4,0,0,0,22
Mex (VD),0,0,11,4,0,19,0,0,0,22
Moiry,0,18,21,2,0,0,0,14,1,22
Mont-la-Ville,2,16,38,5,0,14,0,0,6,22
Montricher,0,31,38,6,0,51,0,1,21,22
Orny,0,6,16,3,0,9,0,0,5,22
Penthalaz,0,5,11,9,1,35,0,0,10,22
Penthaz,0,1,10,4,0,18,0,0,7,22
Pompaples,0,5,24,3,1,3,0,24,7,22
La Sarraz,0,6,23,4,1,49,0,21,16,22
Senarclens,0,1,8,3,0,17,0,0,3,22
Sullens,0,1,12,7,0,28,0,0,4,22
Vufflens-la-Ville,0,3,17,9,1,34,0,0,7,22
Assens,0,5,35,8,0,29,0,0,5,22
Bercher,0,5,29,10,0,34,0,0,5,22
Bottens,0,10,18,11,0,18,0,0,4,22
Bretigny-sur-Morrens,0,2,15,2,1,8,0,0,3,22
Cugy (VD),2,6,16,4,0,7,0,0,2,22
Echallens,0,3,30,5,0,53,0,0,12,22
Essertines-sur-Yverdon,0,25,49,24,0,3,0,1,14,22
Etagnières,0,2,12,4,0,5,0,0,5,22
Fey,0,12,21,4,0,4,0,0,10,22
Froideville,0,7,12,7,0,25,0,0,6,22
Morrens (VD),0,5,18,5,0,11,0,0,7,22
Oulens-sous-Echallens,0,3,41,8,0,3,0,0,1,22
Pailly,0,11,19,7,0,22,0,0,3,22
Penthéréaz,0,5,25,8,0,1,0,0,6,22
Poliez-Pittet,0,7,19,1,0,16,0,0,3,22
Rueyres,0,8,10,2,0,12,0,1,3,22
Saint-Barthélemy (VD),0,3,10,3,0,16,0,0,5,22
Villars-le-Terroir,0,7,20,7,0,22,0,0,11,22
Vuarrens,0,14,22,15,0,22,0,0,3,22
Montilliez,0,18,42,13,0,46,0,0,13,22
Goumoëns,0,15,26,4,0,23,0,6,11,22
Bonvillars,0,18,51,6,0,0,1,0,7,22
Bullet,1,35,65,6,0,3,0,1,7,22
Champagne,0,6,47,7,0,0,0,20,14,22
Concise,0,18,82,27,0,1,0,2,18,22
Corcelles-près-Concise,1,11,26,6,0,1,0,0,4,22
Fiez,0,11,25,11,0,0,0,2,4,22
Fontaines-sur-Grandson,0,8,18,3,0,1,0,0,5,22
Giez,0,8,22,13,0,1,0,0,4,22
Grandevent,0,7,10,1,0,0,0,0,4,22
Grandson,0,11,54,18,0,106,0,0,10,22
Mauborget,0,10,2,1,0,3,0,0,1,22
Mutrux,0,7,20,0,0,0,0,1,1,22
Novalles,0,11,13,3,0,0,0,0,1,22
Onnens (VD),0,17,25,15,0,0,0,0,4,22
Provence,1,57,47,25,1,2,2,2,15,22
Sainte-Croix,2,115,148,15,0,312,1,10,26,22
Tévenon,1,39,36,8,0,0,0,0,10,22
Belmont-sur-Lausanne,0,7,33,3,0,6,0,1,4,22
Cheseaux-sur-Lausanne,0,5,12,4,0,5,0,0,5,22
Crissier,0,2,48,8,1,47,0,1,7,22
Epalinges,0,5,31,7,0,29,0,0,5,22
Jouxtens-Mézery,0,1,11,6,0,23,0,0,1,22
Lausanne,0,32,741,52,8,1004,0,279,24,22
Le Mont-sur-Lausanne,0,18,51,22,0,78,0,1,9,22
Paudex,0,2,6,3,0,15,0,0,1,22
Prilly,0,0,36,1,0,43,0,4,0,22
Pully,0,6,87,11,1,142,0,0,9,22
Renens (VD),0,2,46,3,0,85,0,2,2,22
Romanel-sur-Lausanne,0,2,14,4,1,25,0,0,2,22
Chexbres,2,4,30,9,0,97,0,0,3,22
Forel (Lavaux),0,53,92,22,0,11,0,0,11,22
Lutry,1,21,201,49,2,94,0,2,29,22
Puidoux,1,93,79,19,0,41,0,3,21,22
Rivaz,0,2,11,1,0,63,0,0,1,22
Saint-Saphorin (Lavaux),0,10,21,3,0,66,0,0,3,22
Savigny,1,37,82,21,0,26,0,2,14,22
Bourg-en-Lavaux,3,35,221,43,0,181,0,1,91,22
Aclens,0,6,14,5,0,19,0,0,6,22
Bremblens,0,0,9,3,0,15,0,0,4,22
Buchillon,0,1,8,1,0,18,0,0,7,22
Bussigny,0,10,38,5,0,39,0,0,11,22
Chavannes-près-Renens,0,2,17,1,0,26,0,0,1,22
Chigny,0,1,9,1,0,3,0,0,0,22
Clarmont,0,2,6,5,0,9,0,0,0,22
Denens,0,0,8,4,1,16,0,1,4,22
Denges,0,4,11,1,0,8,0,1,5,22
Echandens,0,2,14,2,0,30,0,0,4,22
Echichens,0,17,90,15,0,27,0,1,7,22
Ecublens (VD),0,2,34,3,0,57,0,1,3,22
Etoy,2,5,25,3,0,56,0,0,3,22
Lavigny,1,2,14,2,0,21,0,0,2,22
Lonay,0,4,26,5,0,4,0,0,8,22
Lully (VD),0,2,8,5,0,16,0,0,6,22
Lussy-sur-Morges,0,4,2,4,0,16,0,1,2,22
Morges,0,2,57,10,0,144,0,0,31,22
Préverenges,0,0,12,2,0,20,0,0,1,22
Romanel-sur-Morges,0,1,5,0,0,3,0,0,10,22
Saint-Prex,0,2,34,8,0,65,0,1,5,22
Saint-Sulpice (VD),0,1,10,4,0,27,0,1,1,22
Tolochenaz,0,0,14,2,0,5,0,0,1,22
Vaux-sur-Morges,0,5,6,6,0,0,0,0,0,22
Villars-Sainte-Croix,0,1,4,0,0,9,0,0,1,22
Villars-sous-Yens,0,1,21,1,0,22,0,0,5,22
Vufflens-le-Château,0,1,15,3,0,22,0,0,3,22
Vullierens,0,6,26,1,1,30,0,1,4,22
Yens,0,7,29,9,0,44,0,2,5,22
Hautemorges,2,29,79,25,0,150,1,4,17,22
Boulens,0,7,11,2,0,11,0,0,5,22
Bussy-sur-Moudon,0,5,14,5,1,1,0,0,7,22
Chavannes-sur-Moudon,1,8,24,12,0,0,0,1,4,22
Curtilles,0,11,21,7,0,10,0,0,10,22
Dompierre (VD),0,20,18,5,0,15,0,0,3,22
Hermenches,0,8,27,4,0,6,0,0,2,22
Lovatens,0,10,20,5,0,7,0,0,0,22
Lucens,1,54,117,19,0,62,0,4,18,22
Moudon,0,30,99,15,0,131,0,0,39,22
Ogens,1,9,9,6,0,31,0,0,4,22
Prévonloup,0,3,9,6,0,8,0,0,0,22
Rossenges,0,4,5,1,0,2,0,0,0,22
Syens,0,10,13,4,0,6,0,0,3,22
Villars-le-Comte,0,7,19,5,0,1,0,0,2,22
Vucherens,1,13,32,4,1,10,0,0,3,22
Montanaire,0,75,155,36,1,90,0,9,23,22
Arnex-sur-Nyon,2,0,12,3,0,0,0,0,0,22
Arzier-Le Muids,1,5,20,6,0,0,1,1,4,22
Bassins,0,12,29,5,0,3,0,8,2,22
Begnins,0,6,52,8,0,0,0,3,12,22
Bogis-Bossey,0,1,13,3,0,0,1,0,3,22
Borex,0,0,14,6,0,1,0,0,4,22
Chavannes-de-Bogis,0,3,6,3,0,2,0,0,3,22
Chavannes-des-Bois,0,1,5,2,0,0,0,0,0,22
Chéserex,0,4,16,5,0,2,0,2,1,22
Coinsins,0,2,17,4,0,0,0,0,6,22
Commugny,0,2,27,10,0,0,0,1,7,22
Coppet,0,2,51,10,0,1,0,1,24,22
Crans (VD),0,3,23,11,0,3,1,3,5,22
Crassier,0,1,12,4,0,3,0,0,2,22
Duillier,0,3,9,1,0,15,0,0,4,22
Eysins,1,2,21,5,0,5,0,0,5,22
Founex,0,2,32,8,0,1,0,0,4,22
Genolier,0,2,5,3,0,1,0,10,0,22
Gingins,1,7,28,13,0,0,0,1,14,22
Givrins,0,7,30,11,0,0,0,5,7,22
Gland,0,2,25,5,0,28,0,2,8,22
Grens,0,3,15,2,0,2,0,0,1,22
Mies,0,2,31,3,0,2,1,0,5,22
Nyon,1,5,65,7,0,109,0,0,5,22
Prangins,0,2,26,2,0,13,0,3,3,22
La Rippe,0,7,32,9,0,0,0,1,7,22
Saint-Cergue,0,17,22,0,0,0,0,2,4,22
Signy-Avenex,0,1,7,0,0,3,0,0,1,22
Tannay,0,0,15,6,0,0,0,0,7,22
Trélex,0,3,28,4,0,1,0,2,7,22
Le Vaud,0,7,12,1,0,0,0,0,2,22
Vich,0,0,12,5,0,6,0,0,3,22
L'Abergement,0,8,18,1,0,14,0,1,6,22
Agiez,1,15,7,3,0,23,0,0,2,22
Arnex-sur-Orbe,1,12,17,14,0,57,0,1,5,22
Ballaigues,0,10,32,4,0,65,0,0,3,22
Baulmes,0,14,61,9,0,1,0,80,9,22
Bavois,1,17,46,9,0,1,0,3,3,22
Bofflens,0,10,8,6,0,16,0,0,7,22
Bretonnières,0,9,21,4,0,0,0,0,8,22
Chavornay,2,25,66,20,0,65,0,0,14,22
Les Clées,0,11,12,1,0,16,0,0,2,22
Croy,0,4,16,2,0,25,0,0,7,22
Juriens,0,9,30,5,0,2,0,3,5,22
Lignerolle,0,19,22,0,0,14,0,0,1,22
Montcherand,0,7,10,1,0,26,0,0,2,22
Orbe,1,12,59,10,1,165,0,1,21,22
La Praz,0,8,20,5,0,1,0,0,1,22
Premier,0,17,13,0,0,0,0,2,2,22
Rances,0,22,46,12,0,1,1,0,3,22
Romainmôtier-Envy,0,9,32,3,0,35,0,0,6,22
Sergey,0,8,7,4,0,2,0,1,3,22
Valeyres-sous-Rances,1,12,18,4,0,24,0,0,15,22
Vallorbe,0,25,158,8,0,144,1,3,6,22
Vaulion,0,44,47,4,1,35,1,0,5,22
Vuiteboeuf,0,8,19,3,1,31,0,0,1,22
Corcelles-le-Jorat,0,21,25,12,0,9,0,7,4,22
Maracon,0,17,30,7,0,10,0,0,6,22
Montpreveyres,0,5,22,7,0,8,0,0,4,22
Ropraz,0,12,24,0,0,11,0,0,3,22
Servion,0,15,25,6,0,20,0,1,6,22
Vulliens,0,14,17,9,0,30,0,2,6,22
Jorat-Menthue,1,29,67,17,0,32,1,6,17,22
Oron,0,85,223,45,0,58,2,2,32,22
Jorat-Mézières,1,25,91,17,0,39,0,6,11,22
Champtauroz,0,4,12,1,0,4,0,0,2,22
Chevroux,0,7,28,5,0,0,0,0,9,22
Corcelles-près-Payerne,0,29,79,23,0,6,0,0,7,22
Grandcour,0,19,56,18,0,2,0,0,11,22
Henniez,0,1,9,8,1,15,0,0,0,22
Missy,0,11,25,4,0,1,1,1,2,22
Payerne,0,29,190,27,1,74,1,2,36,22
Trey,0,15,31,6,0,3,0,1,0,22
Treytorrens (Payerne),1,8,10,0,0,3,0,0,5,22
Villarzel,0,14,41,6,2,20,0,0,7,22
Valbroye,0,65,155,34,0,83,1,10,24,22
Château-d'Oex,0,235,312,36,0,4,3,8,29,22
Rossinière,0,69,55,17,0,0,2,5,17,22
Rougemont,2,106,107,26,0,0,97,0,37,22
Allaman,0,10,37,8,0,1,0,1,9,22
Bursinel,0,2,24,1,0,0,0,2,0,22
Bursins,0,0,16,12,0,37,0,0,7,22
Burtigny,0,6,29,3,0,0,0,11,8,22
Dully,0,1,19,4,0,3,0,0,3,22
Essertines-sur-Rolle,1,15,33,7,0,5,0,0,16,22
Gilly,0,6,36,6,1,53,0,1,9,22
Luins,0,4,7,3,0,21,0,0,2,22
Mont-sur-Rolle,0,11,40,7,0,60,1,0,14,22
Perroy,0,3,12,8,0,52,0,0,3,22
Rolle,0,1,45,11,0,145,0,0,7,22
Tartegnin,0,2,7,2,0,16,0,3,4,22
Vinzel,0,1,4,1,0,16,0,0,1,22
L'Abbaye,0,35,122,9,0,2,0,0,7,22
Le Chenit,1,71,288,10,1,8,2,25,4,22
Le Lieu,1,27,80,4,0,0,0,45,6,22
Chardonne,1,29,44,14,0,75,0,0,2,22
Corseaux,0,0,16,2,0,54,0,0,0,22
Corsier-sur-Vevey,0,19,44,21,0,49,0,0,5,22
Jongny,0,8,15,5,0,11,0,0,0,22
Montreux,2,107,341,33,3,654,0,15,23,22
La Tour-de-Peilz,0,3,46,9,0,123,0,1,2,22
Vevey,1,10,73,5,4,267,0,13,3,22
Veytaux,3,14,10,2,0,38,0,0,1,22
Blonay - Saint-Légier,1,43,107,25,2,184,2,10,9,22
Belmont-sur-Yverdon,0,8,32,7,0,2,0,0,10,22
Bioley-Magnoux,0,6,28,7,0,4,0,0,2,22
Chamblon,0,1,2,3,0,19,0,0,1,22
Champvent,2,15,20,3,0,32,0,1,1,22
Chavannes-le-Chêne,0,13,14,3,1,17,0,1,4,22
Chêne-Pâquier,0,10,6,1,0,6,0,7,0,22
Cheseaux-Noréaz,0,5,8,4,0,0,0,0,2,22
Cronay,0,17,37,10,0,3,0,1,9,22
Cuarny,1,12,16,3,0,3,0,1,3,22
Démoret,0,10,13,2,0,7,0,2,2,22
Donneloye,0,34,44,10,0,16,1,2,10,22
Ependes (VD),0,4,9,4,0,23,0,1,9,22
Mathod,0,5,13,2,0,19,0,2,10,22
Molondin,0,13,23,8,1,0,0,1,6,22
Montagny-près-Yverdon,1,3,10,6,0,27,0,0,6,22
Oppens,0,12,13,3,0,1,0,2,3,22
Orges,0,5,22,4,0,2,0,0,2,22
Orzens,1,6,29,3,0,0,0,0,1,22
Pomy,1,5,31,4,0,23,0,0,6,22
Rovray,0,8,11,6,0,12,0,0,1,22
Suchy,0,14,27,7,0,11,0,1,2,22
Suscévaz,0,2,9,4,0,1,0,0,4,22
Treycovagnes,0,5,10,5,0,4,0,0,2,22
Ursins,0,9,19,4,0,1,0,0,3,22
Valeyres-sous-Montagny,0,7,18,7,0,1,0,1,6,22
Valeyres-sous-Ursins,1,4,22,3,0,0,0,0,5,22
Villars-Epeney,0,3,3,2,0,1,0,0,2,22
Vugelles-La Mothe,0,7,7,5,0,0,0,0,1,22
Yverdon-les-Bains,0,10,136,16,2,355,0,2,12,22
Yvonand,1,20,75,12,0,42,0,3,29,22
Brig-Glis,0,35,109,13,0,6,0,2,38,23
Eggerberg,0,41,8,2,0,0,0,0,4,23
Naters,4,265,73,22,2,3,12,4,145,23
Ried-Brig,0,147,30,5,0,0,0,0,51,23
Simplon,0,16,6,1,0,1,2,0,25,23
Termen,0,22,56,22,0,1,1,0,32,23
Zwischbergen,0,6,0,0,0,0,10,0,10,23
Ardon,0,2,63,5,0,7,1,0,33,23
Chamoson,3,56,91,31,4,1,6,6,86,23
Conthey,0,320,82,51,19,31,19,0,157,23
Nendaz,3,112,61,7,0,9,1,1,115,23
Vétroz,1,2,27,8,0,13,0,1,16,23
Bourg-Saint-Pierre,0,19,18,2,0,0,0,0,26,23
Liddes,1,86,37,10,0,0,2,0,51,23
Orsières,2,187,78,11,0,0,0,10,110,23
Sembrancher,0,30,32,13,0,0,0,0,24,23
Val de Bagnes,7,198,72,51,2,4,4,8,288,23
Bellwald,0,33,10,1,0,0,0,0,22,23
Binn,0,81,4,0,0,0,1,3,13,23
Ernen,0,94,15,0,0,0,2,38,25,23
Fiesch,2,24,31,4,0,0,4,0,8,23
Fieschertal,4,7,5,1,0,1,2,0,12,23
Lax,0,8,12,5,0,0,0,1,4,23
Obergoms,0,71,56,7,1,0,2,2,52,23
Goms,1,336,114,62,1,0,14,1,49,23
Ayent,1,29,41,10,0,1,5,1,46,23
Evolène,1,501,61,28,5,2,0,0,102,23
Hérémence,0,369,13,20,0,0,5,1,144,23
Saint-Martin (VS),1,84,3,7,0,0,2,23,39,23
Vex,0,35,26,3,3,0,2,0,128,23
Mont-Noble,0,73,60,8,0,0,1,2,87,23
Agarn,0,14,15,3,0,0,3,0,6,23
Albinen,0,120,16,1,0,0,0,2,62,23
Ergisch,0,83,0,3,41,1,1,0,19,23
Inden,0,17,2,2,0,0,0,0,7,23
Leuk,1,133,103,17,0,1,5,1,80,23
Leukerbad,0,13,60,1,0,3,0,3,11,23
Oberems,1,24,1,0,0,0,2,0,23,23
Salgesch,0,9,22,3,0,1,0,0,17,23
Varen,1,10,26,2,0,1,0,0,18,23
Guttet-Feschel,0,28,9,4,0,1,0,0,15,23
Gampel-Bratsch,1,119,27,6,2,4,1,0,48,23
Turtmann-Unterems,0,44,26,7,0,0,1,0,22,23
Bovernier,0,41,18,5,0,0,1,0,15,23
Fully,1,84,61,26,1,1,5,1,117,23
Isérables,0,35,15,6,1,0,0,2,33,23
Leytron,0,40,38,18,1,1,0,1,107,23
Martigny,0,45,124,39,0,41,3,31,107,23
Martigny-Combe,2,169,45,14,0,4,7,0,165,23
Riddes,1,41,26,8,1,1,0,5,34,23
Saillon,0,4,13,2,0,0,1,1,30,23
Saxon,0,42,37,10,2,0,2,0,44,23
Trient,0,25,8,0,0,1,0,0,26,23
Champéry,3,65,123,15,1,2,1,0,7,23
Collombey-Muraz,0,8,31,7,0,33,0,2,16,23
Monthey,0,30,61,10,3,64,0,7,49,23
Port-Valais,0,4,35,1,0,3,0,1,13,23
Saint-Gingolph,0,29,60,7,0,1,0,0,30,23
Troistorrents,0,280,130,34,2,3,3,1,58,23
Val-d'Illiez,1,185,112,33,2,2,2,0,10,23
Vionnaz,0,13,21,3,0,7,0,0,20,23
Vouvry,0,33,35,3,0,13,0,1,33,23
Bister,0,10,0,1,0,0,0,0,7,23
Bitsch,0,12,5,0,0,0,0,0,1,23
Grengiols,0,141,20,2,0,3,2,0,15,23
Riederalp,0,61,10,1,0,0,3,0,39,23
Ausserberg,2,50,18,2,0,0,0,1,9,23
Blatten,0,42,4,2,0,0,0,0,28,23
Bürchen,0,19,13,5,0,0,1,0,23,23
Eischoll,0,105,3,1,0,0,0,24,5,23
Ferden,0,47,11,0,0,0,2,0,6,23
Kippel,0,48,9,1,0,0,0,0,12,23
Niedergesteln,0,24,15,0,0,1,0,0,5,23
Raron,0,31,17,10,0,0,0,1,16,23
Unterbäch,0,19,6,4,0,0,0,0,15,23
Wiler (Lötschen),0,17,15,1,0,0,0,0,15,23
Mörel-Filet,0,50,17,3,0,1,8,0,14,23
Steg-Hohtenn,0,29,9,4,0,1,0,0,23,23
Bettmeralp,0,26,4,3,0,1,0,2,27,23
Collonges,0,26,37,9,2,2,0,0,10,23
Dorénaz,0,16,20,4,0,0,0,0,9,23
Evionnaz,0,19,45,7,1,1,0,0,14,23
Finhaut,0,48,28,5,0,1,0,2,24,23
Massongex,0,10,20,5,0,9,0,0,10,23
Saint-Maurice,0,47,42,6,0,50,0,0,16,23
Salvan,0,75,82,12,20,5,0,0,57,23
Vernayaz,0,16,35,9,0,2,0,0,12,23
Vérossaz,0,17,13,6,0,4,0,0,6,23
Chalais,1,49,53,11,0,24,2,2,41,23
Chippis,0,0,11,1,0,20,0,0,10,23
Grône,0,69,38,12,0,26,1,0,26,23
Icogne,0,10,10,4,0,0,3,0,25,23
Lens,2,17,58,17,1,7,1,1,41,23
Saint-Léonard,0,4,10,2,0,46,1,1,13,23
Sierre,1,13,54,18,0,217,1,0,77,23
Anniviers,2,272,94,10,14,5,2,1,250,23
Crans-Montana,1,107,80,19,0,93,4,1,129,23
Noble-Contrée,0,10,40,5,1,44,0,1,24,23
Arbaz,0,30,17,4,0,1,10,0,7,23
Grimisuat,0,5,17,9,0,0,2,0,17,23
Savièse,0,7,107,18,0,3,1,2,49,23
Sion,0,66,114,14,0,261,6,0,81,23
Veysonnaz,0,0,9,2,0,0,0,0,10,23
Baltschieder,1,9,4,4,0,0,0,0,6,23
Eisten,0,28,1,0,0,0,0,0,24,23
Embd,1,21,1,2,0,0,7,0,6,23
Grächen,1,20,26,2,0,1,0,1,11,23
Lalden,1,2,6,2,0,0,0,0,3,23
Randa,0,18,8,2,0,0,0,0,9,23
Saas-Almagell,0,5,11,0,0,0,0,0,15,23
Saas-Balen,0,55,12,0,2,0,0,0,15,23
Saas-Fee,0,4,27,3,0,1,0,0,17,23
Saas-Grund,0,40,27,3,0,1,0,0,16,23
St. Niklaus,0,36,33,2,1,1,0,1,11,23
Stalden (VS),0,37,15,10,0,0,2,0,11,23
Staldenried,0,67,1,1,0,0,0,0,24,23
Täsch,0,32,13,0,0,1,0,0,9,23
Törbel,0,78,5,1,0,0,1,0,17,23
Visp,0,17,30,7,1,0,0,9,23,23
Visperterminen,0,80,34,13,0,0,0,0,5,23
Zeneggen,0,51,11,2,0,0,0,0,7,23
Zermatt,0,73,73,7,2,2,1,0,109,23
Boudry,2,14,98,7,0,115,0,12,0,24
Cortaillod,1,3,75,4,0,87,0,3,1,24
Rochefort,4,33,80,6,0,2,1,20,4,24
Milvignes,1,12,169,10,2,203,0,19,1,24
La Grande Béroche,19,82,317,23,0,60,6,28,18,24
La Chaux-de-Fonds,17,131,881,46,6,476,0,248,43,24
Les Planchettes,0,35,14,5,0,0,0,0,2,24
La Sagne,5,64,88,9,0,1,2,14,9,24
La Brévine,2,82,62,7,0,1,1,26,2,24
Brot-Plamboz,1,43,10,6,0,0,1,0,1,24
Le Cerneux-Péquignot,0,32,19,3,0,0,0,1,2,24
La Chaux-du-Milieu,5,31,36,6,1,1,0,7,0,24
Le Locle,16,107,374,16,1,283,0,16,26,24
Les Ponts-de-Martel,4,46,88,10,0,0,2,19,3,24
Cornaux,0,4,65,3,0,0,0,2,4,24
Cressier (NE),0,8,84,8,0,4,0,16,4,24
Le Landeron,1,15,149,24,0,6,0,1,8,24
Lignières,3,22,43,1,0,0,1,19,2,24
Neuchâtel,7,53,803,64,0,863,0,33,24,24
Val-de-Ruz,14,158,471,65,1,220,0,23,16,24
La Côte-aux-Fées,0,48,32,4,0,2,2,13,1,24
Les Verrières,0,35,115,8,0,0,0,0,2,24
Val-de-Travers,17,266,624,76,0,317,3,58,6,24
Aire-la-Ville,0,1,5,1,0,0,0,36,0,25
Anières,0,15,33,8,1,38,0,0,2,25
Avully,0,6,46,8,1,3,0,0,6,25
Avusy,0,12,66,12,0,3,0,0,14,25
Bardonnex,0,13,36,1,0,91,0,1,13,25
Bellevue,0,6,24,3,0,22,0,2,2,25
Bernex,0,22,53,21,3,54,0,3,13,25
Carouge (GE),1,12,47,6,1,223,0,1,15,25
Cartigny,0,5,24,2,0,3,0,58,8,25
Céligny,0,10,52,14,1,2,0,3,12,25
Chancy,0,8,38,5,0,0,0,10,3,25
Chêne-Bougeries,0,26,85,29,1,200,0,6,7,25
Chêne-Bourg,0,19,20,7,1,84,0,1,6,25
Choulex,1,8,33,12,0,48,0,2,8,25
Collex-Bossy,0,18,41,18,1,2,0,1,10,25
Collonge-Bellerive,0,18,31,26,0,104,0,0,9,25
Cologny,0,4,34,5,0,69,0,0,2,25
Confignon,0,7,23,5,1,37,0,2,7,25
Corsier (GE),0,6,22,3,0,34,0,1,2,25
Dardagny,0,16,66,8,0,6,0,0,5,25
Genève,0,98,490,64,2,1279,0,25,39,25
Genthod,0,8,26,5,0,60,0,2,4,25
Le Grand-Saconnex,0,5,19,5,0,63,0,2,1,25
Gy,0,3,20,1,0,8,0,0,2,25
Hermance,0,16,21,4,0,72,0,1,6,25
Jussy,0,28,77,13,1,5,0,0,12,25
Laconnex,0,9,28,6,0,1,0,0,12,25
Lancy,0,19,50,13,2,161,0,6,4,25
Meinier,0,13,46,7,1,15,0,0,8,25
Meyrin,0,12,33,4,0,36,0,13,8,25
Onex,1,1,15,5,1,35,0,9,2,25
Perly-Certoux,0,2,13,4,0,40,0,0,1,25
Plan-les-Ouates,0,6,25,14,0,125,0,0,5,25
Pregny-Chambésy,0,3,36,14,0,70,0,0,5,25
Presinge,0,8,36,3,1,3,0,0,4,25
Puplinge,0,3,23,3,0,17,0,0,10,25
Russin,0,1,36,3,0,17,0,0,1,25
Satigny,0,32,152,16,3,17,0,1,15,25
Soral,0,6,37,9,1,3,0,1,2,25
Thônex,0,7,21,6,0,49,0,3,6,25
Troinex,0,7,24,5,0,34,0,1,1,25
Vandoeuvres,0,15,34,10,0,62,0,3,3,25
Vernier,1,21,36,9,2,114,0,14,8,25
Versoix,0,24,69,8,0,87,0,2,13,25
Veyrier,0,22,34,10,1,102,0,1,3,25
Boécourt,1,26,40,22,0,0,0,0,1,26
Bourrignon,1,17,15,5,0,0,1,0,1,26
Châtillon (JU),0,10,13,1,0,0,0,0,3,26
Courchapoix,0,12,12,0,0,0,0,0,0,26
Courrendlin,0,36,68,11,0,15,0,0,6,26
Courroux,0,26,70,12,1,7,0,0,14,26
Courtételle,0,17,51,16,1,1,0,0,6,26
Delémont,0,29,125,42,0,252,2,0,13,26
Develier,0,17,27,7,0,0,0,0,3,26
