,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Au (SG),0,0,14,22,0,44,0,0,0,17
Balgach,1,0,7,9,0,37,0,0,0,17
Berneck,0,4,1,19,0,17,0,0,0,17
Diepoldsau,1,3,25,32,4,56,0,4,5,17
Rheineck,0,0,2,14,0,41,0,0,0,17
St. Margrethen,0,2,2,4,0,28,0,0,0,17
Thal,0,0,4,24,1,40,0,0,2,17
Widnau,2,2,4,90,2,104,0,0,0,17
Altstätten,3,4,21,74,9,60,0,10,0,17
Eichberg,0,3,8,7,0,5,0,0,0,17
Marbach (SG),0,1,4,26,0,24,0,0,0,17
Oberriet (SG),2,7,30,67,3,24,0,0,0,17
Rebstein,1,0,4,27,0,28,0,0,0,17
Rüthi (SG),0,3,8,11,0,4,0,0,1,17
Buchs (SG),1,1,11,30,0,9,0,19,0,17
Gams,0,5,7,47,0,1,1,0,0,17
Grabs,0,7,13,57,0,4,0,21,0,17
Sennwald,0,6,18,40,0,2,0,1,0,17
Sevelen,1,2,2,41,0,7,0,0,2,17
Wartau,0,4,9,17,0,17,0,3,0,17
Bad Ragaz,0,4,15,14,0,1,0,6,3,17
Flums,0,6,22,12,0,1,0,2,0,17
Mels,3,12,19,24,0,25,0,1,1,17
Pfäfers,0,11,3,7,0,0,0,0,1,17
Quarten,0,4,10,13,1,0,1,0,0,17
Sargans,1,1,16,8,0,10,0,0,0,17
Vilters-Wangs,0,5,3,41,0,35,0,0,1,17
Walenstadt,0,10,40,24,0,0,0,2,0,17
Amden,0,7,14,10,0,0,0,0,0,17
Benken (SG),1,3,4,51,1,0,0,0,1,17
Kaltbrunn,2,3,1,13,1,43,0,0,1,17
Schänis,0,2,9,19,0,12,3,2,0,17
Weesen,0,2,10,14,0,0,0,0,0,17
Schmerikon,0,0,0,10,0,29,0,0,7,17
Uznach,1,3,0,22,0,42,0,0,0,17
Rapperswil-Jona,0,0,7,77,0,147,1,0,0,17
Gommiswald,0,6,14,51,0,1,0,0,0,17
Eschenbach (SG),2,7,12,66,0,51,0,0,3,17
Ebnat-Kappel,1,3,0,10,0,15,0,1,0,17
Wildhaus-Alt St. Johann,0,8,6,13,0,0,0,1,1,17
Nesslau,0,5,8,9,1,0,0,1,0,17
Lichtensteig,0,0,2,8,0,9,0,0,0,17
Wattwil,0,2,4,12,0,29,0,1,0,17
Kirchberg (SG),1,7,6,25,0,29,0,6,0,17
Lütisburg,2,1,3,3,0,3,0,0,1,17
Mosnang,0,11,6,18,0,0,0,0,0,17
Bütschwil-Ganterschwil,0,6,2,25,0,22,0,0,0,17
Neckertal,0,11,16,22,0,0,0,1,1,17
Degersheim,1,2,0,13,0,12,0,0,0,17
Flawil,0,0,0,13,0,61,0,0,0,17
Jonschwil,0,1,2,37,0,15,0,0,0,17
Oberuzwil,0,1,4,25,0,25,0,0,0,17
Uzwil,1,2,1,54,0,81,0,0,0,17
Niederbüren,0,1,6,13,0,0,0,2,0,17
Niederhelfenschwil,1,1,4,17,0,36,0,0,0,17
Oberbüren,0,5,16,21,0,9,0,0,0,17
Zuzwil (SG),0,1,1,26,0,97,0,0,0,17
Wil (SG),3,4,4,50,0,128,0,0,0,17
Andwil (SG),1,2,6,25,0,0,0,0,0,17
Gaiserwald,0,3,36,58,13,35,0,0,5,17
Gossau (SG),0,3,1,30,0,91,0,0,0,17
Waldkirch,0,4,26,52,0,0,0,0,0,17
Vaz/Obervaz,0,2,52,27,0,0,0,1,3,18
Lantsch/Lenz,0,0,0,8,0,0,0,0,1,18
Schmitten (GR),0,0,1,2,0,0,0,0,0,18
Albula/Alvra,0,1,4,4,0,0,0,0,9,18
Surses,0,8,9,25,0,0,1,0,6,18
Bergün Filisur,0,4,0,2,0,1,0,0,0,18
Brusio,0,0,5,4,0,0,0,0,3,18
Poschiavo,1,8,5,21,0,0,0,0,6,18
Falera,0,2,18,15,0,0,0,0,0,18
Laax,0,4,9,15,0,0,0,1,0,18
Sagogn,0,0,9,4,3,0,0,0,0,18
Schluein,0,0,3,1,0,0,0,0,0,18
Vals,0,1,0,3,0,0,0,0,4,18
Lumnezia,6,7,11,10,0,0,0,0,8,18
Ilanz/Glion,1,11,18,19,0,1,0,0,1,18
Fürstenau,0,0,4,8,0,0,0,0,0,18
Rothenbrunnen,0,0,0,1,0,0,0,0,0,18
Scharans,0,9,1,10,0,0,0,0,0,18
Sils im Domleschg,0,0,4,4,0,0,0,0,0,18
Cazis,0,4,4,30,0,0,0,0,0,18
Flerden,0,4,0,1,0,0,0,0,0,18
Masein,0,0,2,0,0,0,0,0,0,18
Thusis,0,2,2,6,0,0,0,0,0,18
Tschappina,0,3,0,1,0,0,0,0,0,18
Urmein,0,1,1,0,0,0,0,0,2,18
Safiental,0,4,0,2,0,0,0,0,1,18
Domleschg,2,4,6,28,0,1,0,0,1,18
Avers,0,1,0,3,0,0,0,0,0,18
Sufers,0,0,0,0,0,0,0,0,0,18
Andeer,0,2,0,9,0,0,0,1,0,18
Rongellen,0,0,0,0,0,0,0,0,0,18
Zillis-Reischen,0,0,0,5,0,0,0,0,0,18
Ferrera,0,0,0,2,0,0,0,0,0,18
Rheinwald,0,0,0,0,0,0,0,0,0,18
Muntogna da Schons,0,1,0,2,2,0,0,0,1,18
Bonaduz,0,1,24,18,1,0,0,0,0,18
Domat/Ems,0,2,27,70,0,52,0,0,0,18
Rhäzüns,0,0,5,16,0,0,0,0,0,18
Felsberg,0,0,14,15,0,0,0,0,0,18
Flims,0,0,19,20,0,12,0,4,2,18
Tamins,0,3,4,5,0,0,0,0,0,18
Trin,0,2,7,17,0,0,0,0,0,18
Zernez,0,1,2,4,0,0,0,1,4,18
Samnaun,0,0,10,2,0,0,0,0,0,18
Scuol,2,7,12,45,0,0,0,0,14,18
Valsot,1,4,1,6,0,0,0,0,1,18
Bever,0,1,13,4,0,0,0,0,0,18
Celerina/Schlarigna,0,1,35,5,0,0,1,2,2,18
Madulain,0,0,4,0,0,0,0,0,0,18
Pontresina,0,0,31,3,0,0,0,0,0,18
La Punt Chamues-ch,0,0,20,6,0,0,0,0,0,18
Samedan,0,0,24,3,0,0,0,0,0,18
St. Moritz,0,0,47,0,0,0,1,0,0,18
S-chanf,0,3,5,2,0,0,0,0,1,18
Sils im Engadin/Segl,0,0,9,2,0,0,0,0,0,18
Silvaplana,0,1,25,0,0,0,0,0,0,18
Zuoz,0,0,17,5,0,0,0,0,0,18
Bregaglia,0,1,7,8,0,0,0,0,11,18
Buseno,0,1,2,0,0,0,1,0,2,18
Castaneda,0,1,0,0,0,0,0,0,3,18
Rossa,0,2,0,0,0,0,0,0,2,18
Santa Maria in Calanca,0,0,3,0,0,0,0,0,1,18
Lostallo,0,0,2,1,0,0,0,0,11,18
Mesocco,0,2,4,1,0,0,0,0,23,18
Soazza,0,2,0,0,0,0,0,0,1,18
Cama,0,0,1,1,0,0,0,0,6,18
Grono,0,1,3,5,0,0,0,0,3,18
Roveredo (GR),0,0,18,25,0,0,0,0,5,18
San Vittore,0,0,8,8,0,0,0,0,2,18
Calanca,0,0,0,0,2,0,0,0,0,18
Val Müstair,0,2,4,15,1,0,0,1,0,18
Davos,0,10,64,25,3,1,0,2,1,18
Fideris,0,6,4,5,1,0,0,0,1,18
Furna,0,5,3,0,0,0,0,0,0,18
Jenaz,0,3,1,1,0,0,0,0,0,18
Klosters,0,5,50,42,2,6,0,0,1,18
Conters im Prättigau,1,1,2,0,0,1,0,0,0,18
Küblis,0,0,2,3,0,0,0,0,1,18
Luzein,1,10,10,8,0,0,1,0,1,18
Chur,0,13,21,42,0,182,0,1,2,18
Churwalden,0,9,20,23,1,0,0,0,0,18
Arosa,1,12,21,20,1,2,0,0,3,18
Trimmis,0,0,14,23,0,1,0,0,0,18
Untervaz,2,4,15,27,0,0,1,0,1,18
Zizers,0,0,15,7,0,0,0,0,1,18
Fläsch,0,0,1,16,0,0,0,0,0,18
Jenins,0,0,7,4,0,1,0,0,5,18
Maienfeld,0,3,7,19,0,0,0,3,0,18
Malans,2,0,11,21,0,0,0,0,0,18
Landquart,0,4,5,12,0,25,0,0,4,18
Grüsch,1,10,3,16,0,0,0,0,10,18
Schiers,1,7,9,14,0,2,0,0,0,18
Seewis im Prättigau,0,4,7,7,1,1,0,0,0,18
Breil/Brigels,0,5,8,18,0,0,0,0,0,18
Disentis/Mustér,0,2,2,13,0,0,0,5,2,18
Medel (Lucmagn),0,2,0,2,0,0,0,0,0,18
Sumvitg,2,1,3,5,0,0,0,0,0,18
Tujetsch,0,2,3,25,0,0,0,0,3,18
Trun,2,1,1,7,0,0,0,0,0,18
Obersaxen Mundaun,0,5,11,17,0,0,0,0,13,18
Aarau,0,0,2,27,1,90,0,0,0,19
Biberstein,0,3,10,37,0,1,0,0,0,19
Buchs (AG),0,0,0,6,0,20,0,0,0,19
Densbüren,0,1,0,3,0,0,0,0,0,19
Erlinsbach (AG),0,2,8,55,0,6,0,0,11,19
Gränichen,1,4,11,45,0,27,0,0,2,19
Hirschthal,0,0,10,29,0,0,0,0,3,19
Küttigen,1,3,9,55,0,9,0,12,0,19
Muhen,0,2,3,16,0,28,0,0,5,19
Oberentfelden,0,0,8,23,0,44,0,0,0,19
Suhr,0,5,4,13,3,86,0,1,0,19
Unterentfelden,0,1,0,29,0,66,0,0,0,19
Baden,0,0,3,23,0,85,0,40,0,19
Bellikon,0,0,30,10,0,0,0,0,0,19
Bergdietikon,0,1,2,26,0,0,0,0,0,19
Birmenstorf (AG),0,0,11,18,0,7,0,0,0,19
Ennetbaden,0,0,4,33,0,5,0,0,0,19
Fislisbach,0,1,4,33,0,0,0,0,0,19
Freienwil,0,0,15,5,1,0,0,0,0,19
Gebenstorf,0,0,0,20,0,63,0,0,0,19
Killwangen,1,0,17,28,0,18,0,0,0,19
Künten,0,0,17,12,0,8,0,0,0,19
Mägenwil,0,0,1,21,0,29,0,0,0,19
Mellingen,0,0,26,22,0,1,0,0,0,19
Neuenhof,0,0,38,4,0,3,0,0,0,19
Niederrohrdorf,0,0,4,40,0,0,0,6,0,19
Oberrohrdorf,0,0,10,38,0,0,0,0,0,19
Obersiggenthal,1,2,4,22,1,9,0,53,0,19
Remetschwil,1,2,12,22,0,0,0,0,0,19
Spreitenbach,0,0,2,24,2,86,0,0,0,19
Stetten (AG),0,0,3,9,0,0,0,0,0,19
Untersiggenthal,0,2,20,26,0,5,0,32,0,19
Wettingen,0,0,10,35,0,98,0,5,1,19
Wohlenschwil,0,1,3,27,0,0,0,0,0,19
Würenlingen,0,0,0,10,0,0,0,47,0,19
Würenlos,0,1,70,49,0,0,0,0,0,19
Ehrendingen,0,1,82,60,0,0,0,0,0,19
Arni (AG),0,1,15,18,0,0,0,0,1,19
Berikon,0,0,43,22,0,0,0,0,0,19
Bremgarten (AG),0,9,44,36,1,0,0,58,0,19
Büttikon,0,0,0,1,0,28,0,0,0,19
Dottikon,0,1,5,27,1,0,0,4,1,19
Eggenwil,0,0,9,9,0,0,0,0,0,19
Fischbach-Göslikon,0,0,21,14,0,0,0,0,0,19
Hägglingen,1,0,19,42,0,0,0,0,0,19
Jonen,0,0,12,30,0,0,0,0,0,19
Niederwil (AG),0,0,10,38,0,0,0,0,1,19
Oberlunkhofen,0,2,30,36,0,0,0,0,0,19
Oberwil-Lieli,0,0,20,32,4,0,0,0,0,19
Rudolfstetten-Friedlisberg,0,0,7,19,0,0,0,0,0,19
Sarmenstorf,0,1,21,37,0,0,0,2,0,19
Tägerig,0,0,15,19,0,0,0,0,1,19
Uezwil,0,0,0,12,0,0,0,0,1,19
Unterlunkhofen,0,0,3,3,0,0,0,0,0,19
Villmergen,1,1,5,11,5,54,0,0,7,19
Widen,0,0,5,11,0,0,0,0,1,19
Wohlen (AG),0,1,1,27,0,137,0,0,0,19
Zufikon,0,0,32,29,0,0,0,5,0,19
Islisberg,0,0,7,9,0,0,0,0,0,19
Auenstein,0,0,4,23,0,0,0,0,3,19
Birr,0,0,0,12,0,28,0,4,0,19
Birrhard,0,0,0,3,0,0,0,0,0,19
Brugg,0,0,2,10,0,59,0,0,0,19
Habsburg,0,0,0,16,0,0,0,0,0,19
Hausen (AG),0,0,1,9,1,39,0,0,1,19
Lupfig,0,3,3,9,0,63,0,0,0,19
Mandach,0,0,0,5,0,0,0,0,0,19
Mönthal,1,0,1,1,0,0,0,0,0,19
Mülligen,0,0,0,2,0,8,0,0,0,19
Remigen,0,0,6,8,0,0,0,0,2,19
Riniken,0,0,0,7,0,0,0,2,3,19
Rüfenach,0,2,0,12,0,18,0,3,0,19
Thalheim (AG),0,0,3,3,0,0,0,0,0,19
Veltheim (AG),0,0,3,5,0,0,0,0,0,19
Villigen,0,0,9,17,0,0,0,10,0,19
Windisch,0,0,1,4,0,35,0,0,0,19
Bözberg,0,1,3,18,0,0,0,0,1,19
Schinznach,0,3,3,33,0,0,0,0,0,19
Beinwil am See,0,3,15,40,0,1,0,0,0,19
Birrwil,0,0,2,7,0,0,0,0,0,19
Dürrenäsch,0,2,11,16,0,0,0,0,0,19
Gontenschwil,0,1,1,8,0,0,0,0,0,19
Holziken,0,0,15,6,0,0,0,0,1,19
Leimbach (AG),0,1,1,4,0,0,0,0,0,19
Leutwil,0,0,17,11,0,0,0,0,0,19
Menziken,0,1,13,17,0,0,0,0,1,19
Oberkulm,0,0,4,21,0,0,0,0,0,19
Reinach (AG),0,2,22,28,0,1,0,0,0,19
Schlossrued,0,0,1,1,0,0,0,0,0,19
Schmiedrued,0,3,2,5,0,0,0,0,0,19
Schöftland,0,0,13,29,0,20,0,0,0,19
Teufenthal (AG),0,0,7,4,0,2,0,0,0,19
Unterkulm,0,0,10,11,0,2,0,0,0,19
Zetzwil,0,0,3,13,0,0,0,0,0,19
Eiken,0,1,2,50,0,0,0,0,0,19
Frick,0,1,27,59,0,21,0,0,0,19
Gansingen,0,1,2,13,1,2,0,0,1,19
Gipf-Oberfrick,0,0,18,54,0,9,0,0,1,19
Kaisten,0,1,12,25,0,0,0,0,0,19
Laufenburg,0,2,3,31,0,0,0,0,0,19
Münchwilen (AG),0,0,0,8,0,0,0,0,0,19
Oberhof,0,1,1,14,0,0,0,0,0,19
Oeschgen,0,0,6,19,0,0,0,0,0,19
Schwaderloch,0,0,2,3,1,0,0,0,0,19
Sisseln,0,1,3,26,0,0,0,0,0,19
Wittnau,0,1,3,8,0,0,0,0,0,19
Wölflinswil,0,0,2,10,0,0,0,0,0,19
Zeihen,0,0,3,17,0,5,0,0,1,19
Mettauertal,0,2,2,16,0,1,0,0,1,19
Böztal,0,1,10,23,0,0,0,1,0,19
Herznach-Ueken,0,4,9,47,0,0,0,0,6,19
Ammerswil,0,1,3,7,0,0,0,0,0,19
Boniswil,0,3,5,13,0,0,0,0,0,19
Brunegg,0,0,0,5,0,6,0,0,0,19
Dintikon,0,1,7,9,0,7,0,0,0,19
Egliswil,0,0,2,14,0,22,0,0,0,19
Fahrwangen,0,0,16,25,0,0,0,0,0,19
Hallwil,0,0,5,0,0,1,0,1,3,19
Hendschiken,0,0,19,10,0,0,0,0,0,19
Holderbank (AG),0,0,0,5,0,11,0,0,0,19
Hunzenschwil,0,0,45,4,0,11,0,0,0,19
Lenzburg,0,0,2,18,0,40,0,3,0,19
Meisterschwanden,0,1,26,49,0,1,0,1,0,19
Möriken-Wildegg,0,1,3,33,0,55,0,1,0,19
Niederlenz,1,0,10,12,0,31,0,0,3,19
Othmarsingen,0,0,3,15,0,18,0,0,0,19
Rupperswil,0,3,1,34,0,37,0,0,0,19
Schafisheim,0,1,4,29,0,0,1,0,0,19
Seengen,0,2,6,58,0,29,0,0,5,19
Seon,0,0,2,40,0,0,0,1,1,19
Staufen,0,0,0,8,0,28,0,0,2,19
Abtwil,0,1,4,8,0,0,0,0,0,19
Aristau,0,0,11,20,0,0,0,0,0,19
Auw,1,3,25,35,0,0,0,8,0,19
Beinwil (Freiamt),0,1,1,4,0,0,0,0,0,19
Besenbüren,1,3,6,20,0,0,0,0,0,19
Bettwil,0,0,1,5,0,1,0,0,0,19
Boswil,0,0,1,13,0,0,0,0,0,19
Bünzen,0,0,11,16,0,0,0,0,0,19
Buttwil,0,3,2,13,0,0,0,0,0,19
Dietwil,0,3,2,16,0,1,0,0,0,19
Geltwil,0,0,0,1,0,0,0,0,0,19
Kallern,0,0,5,7,0,0,0,0,1,19
Merenschwand,0,1,14,56,0,6,0,0,0,19
Mühlau,0,0,4,13,0,0,0,0,0,19
Muri (AG),1,1,11,34,0,0,1,31,0,19
Oberrüti,0,2,2,15,0,4,0,0,0,19
Rottenschwil,0,0,2,13,0,0,0,0,1,19
Sins,0,1,1,33,0,41,0,0,0,19
Waltenschwil,0,1,11,21,0,21,0,3,0,19
Hellikon,0,1,2,12,0,0,0,0,0,19
Kaiseraugst,0,0,0,18,0,23,1,174,0,19
Magden,0,4,6,82,0,0,0,0,0,19
Möhlin,0,24,71,81,0,0,0,11,7,19
Mumpf,0,0,21,14,0,0,0,0,0,19
Obermumpf,0,1,2,11,0,2,0,0,0,19
Olsberg,0,2,0,13,0,0,0,0,0,19
Rheinfelden,0,4,0,18,0,75,0,0,0,19
Schupfart,0,1,8,10,0,0,0,0,0,19
Stein (AG),0,0,1,12,0,11,0,0,0,19
Wallbach,0,0,1,33,0,21,0,0,0,19
Wegenstetten,0,3,16,13,0,0,0,0,0,19
Zeiningen,0,2,20,74,0,4,0,1,0,19
Zuzgen,0,0,4,36,0,0,0,0,0,19
Aarburg,0,0,0,12,0,29,0,0,0,19
Bottenwil,0,0,0,6,0,0,0,0,0,19
Brittnau,0,1,11,38,0,19,0,0,1,19
Kirchleerau,0,1,0,3,0,8,0,1,0,19
Kölliken,0,2,3,25,0,32,0,0,0,19
Moosleerau,0,0,4,8,0,0,0,0,2,19
Murgenthal,2,2,2,12,0,0,0,0,0,19
Oftringen,0,0,7,54,1,61,0,0,0,19
Reitnau,0,2,1,8,0,0,0,0,2,19
Rothrist,0,2,16,73,0,9,0,0,0,19
Safenwil,0,0,0,26,0,14,0,1,1,19
Staffelbach,0,0,1,2,0,11,0,0,0,19
Strengelbach,0,0,1,18,1,56,0,0,0,19
Uerkheim,0,0,3,5,0,0,0,0,0,19
Vordemwald,0,0,3,8,0,0,0,0,0,19
Wiliberg,0,0,1,0,0,0,0,0,1,19
Zofingen,0,0,14,25,0,76,1,4,0,19
Böttstein,0,0,2,5,0,0,0,19,0,19
Döttingen,0,1,4,9,0,0,0,2,0,19
Endingen,0,0,5,1,0,2,0,23,0,19
Fisibach,0,0,2,6,0,0,0,0,0,19
Full-Reuenthal,0,0,0,6,0,0,0,0,0,19
Klingnau,0,0,2,8,0,0,0,16,0,19
Koblenz,0,2,3,1,0,0,0,0,0,19
Leibstadt,0,0,0,8,0,0,0,0,1,19
Lengnau (AG),1,0,12,36,0,0,0,0,0,19
Leuggern,0,1,11,3,0,0,0,3,0,19
Mellikon,0,1,1,0,0,0,0,0,0,19
Schneisingen,0,0,0,18,0,0,0,0,0,19
Siglistorf,0,0,1,6,0,0,0,1,0,19
Tegerfelden,1,1,2,6,0,0,0,0,0,19
Zurzach,0,6,17,28,0,3,0,0,0,19
Arbon,0,1,6,18,0,12,0,58,0,20
Dozwil,0,0,0,1,0,4,0,0,0,20
Egnach,0,2,8,33,0,42,0,1,0,20
Hefenhofen,0,2,4,2,0,5,0,1,2,20
Horn,0,0,0,4,0,10,0,3,0,20
Kesswil,0,0,0,7,0,17,0,0,0,20
Roggwil (TG),0,2,46,32,0,16,0,0,0,20
Romanshorn,0,2,4,38,0,35,0,0,0,20
Salmsach,0,1,2,1,0,7,0,0,0,20
Sommeri,0,2,0,6,0,0,0,0,0,20
Uttwil,0,0,0,11,0,14,0,0,0,20
Amriswil,0,1,14,45,0,56,0,0,0,20
Bischofszell,0,3,8,23,0,15,0,0,0,20
Erlen,0,3,5,11,0,12,0,1,0,20
Hauptwil-Gottshaus,0,0,1,6,0,5,0,0,0,20
Hohentannen,0,3,3,1,0,0,0,0,0,20
Kradolf-Schönenberg,0,6,13,15,0,13,0,6,0,20
Sulgen,0,2,3,12,0,7,0,0,0,20
Zihlschlacht-Sitterdorf,0,4,3,4,0,6,0,0,0,20
Basadingen-Schlattingen,0,7,12,26,0,0,0,0,0,20
Diessenhofen,1,1,3,7,0,27,0,0,1,20
Schlatt (TG),0,0,3,20,0,0,0,0,0,20
Aadorf,0,6,18,46,0,87,0,1,0,20
Felben-Wellhausen,0,4,22,15,0,7,0,4,0,20
Frauenfeld,0,0,3,52,0,180,0,1,0,20
Gachnang,0,2,32,44,0,15,0,0,0,20
Hüttlingen,0,0,3,9,0,0,0,0,0,20
Matzingen,0,1,1,7,0,31,0,0,0,20
Neunforn,0,1,2,11,0,1,0,0,0,20
Stettfurt,0,0,2,13,0,22,0,0,0,20
Thundorf,0,3,10,12,0,0,0,2,0,20
Uesslingen-Buch,0,2,0,15,0,0,0,0,3,20
Warth-Weiningen,0,0,13,10,0,5,0,0,0,20
Altnau,0,4,3,9,0,29,0,0,0,20
Bottighofen,0,1,4,10,0,19,0,0,0,20
Ermatingen,0,2,5,10,0,28,0,0,0,20
Gottlieben,0,0,1,0,0,1,0,0,0,20
Güttingen,0,1,4,10,0,7,0,0,0,20
Kemmental,0,3,17,6,0,0,0,1,0,20
Kreuzlingen,0,6,10,53,0,151,0,0,1,20
Langrickenbach,0,4,9,11,0,0,0,1,0,20
Lengwil,0,3,14,21,0,0,0,0,0,20
Münsterlingen,0,1,5,16,0,30,0,0,0,20
Tägerwilen,0,1,6,30,0,33,0,4,0,20
Wäldi,0,4,10,11,1,1,0,1,1,20
Affeltrangen,0,6,13,21,0,7,0,0,0,20
Bettwiesen,0,1,1,4,0,10,0,0,0,20
Bichelsee-Balterswil,0,3,29,24,0,2,0,1,1,20
Braunau,0,0,1,1,0,0,0,0,0,20
Eschlikon,0,5,8,20,0,45,0,3,0,20
Fischingen,0,8,18,13,0,0,0,2,1,20
Lommis,0,1,15,11,0,0,0,0,0,20
Münchwilen (TG),0,2,8,18,0,50,0,0,0,20
Rickenbach (TG),0,0,1,4,0,6,0,0,0,20
Schönholzerswilen,0,1,1,7,0,0,0,0,0,20
Sirnach,0,4,7,36,1,64,0,0,0,20
Tobel-Tägerschen,0,0,4,6,0,8,0,0,0,20
Wängi,0,1,20,27,0,38,0,0,0,20
Wilen (TG),0,1,0,14,0,29,0,0,0,20
Wuppenau,0,1,7,9,0,0,0,0,0,20
Berlingen,0,0,1,4,0,7,0,0,0,20
Eschenz,0,2,1,16,0,27,0,2,0,20
Herdern,0,1,3,14,0,0,0,0,0,20
Homburg,0,3,8,4,0,0,0,1,0,20
Hüttwilen,0,1,2,13,0,6,0,0,0,20
Mammern,0,0,1,2,0,6,0,0,0,20
Müllheim,0,0,2,14,0,44,0,0,0,20
Pfyn,0,1,7,14,0,22,0,2,0,20
Raperswilen,0,0,0,1,0,0,0,1,0,20
Salenstein,0,2,2,12,0,12,0,0,0,20
Steckborn,0,4,2,14,0,23,0,0,0,20
Wagenhausen,0,0,3,5,0,4,0,2,0,20
Amlikon-Bissegg,0,4,5,9,0,0,0,1,1,20
Berg (TG),0,2,3,22,0,36,0,0,0,20
Birwinken,0,4,12,6,0,0,0,0,0,20
Bürglen (TG),0,0,2,2,0,16,0,0,0,20
Bussnang,0,1,10,11,0,2,0,0,0,20
Märstetten,0,1,7,17,0,9,0,2,0,20
Weinfelden,0,4,2,26,0,81,0,1,0,20
Wigoltingen,0,1,5,6,0,32,0,0,2,20
Arbedo-Castione,0,0,24,8,0,1,0,0,1,21
Bellinzona,2,13,341,91,0,17,1,7,1,21
Cadenazzo,0,0,43,6,0,2,0,0,0,21
Isone,0,0,3,1,0,0,0,0,0,21
Lumino,0,0,20,4,1,1,0,0,0,21
Sant'Antonino,0,0,23,2,0,1,1,0,1,21
Acquarossa,0,6,6,4,0,2,2,0,6,21
Blenio,1,11,10,4,0,7,1,0,9,21
Serravalle,0,4,12,12,0,2,1,0,2,21
Airolo,0,4,9,2,0,0,0,0,1,21
Bedretto,0,0,0,0,0,0,0,0,0,21
Dalpe,0,0,3,0,0,1,0,0,0,21
Faido,0,9,14,3,0,1,1,0,10,21
Giornico,0,0,2,1,0,0,0,0,0,21
Personico,0,0,3,0,0,0,0,0,0,21
Pollegio,0,2,7,3,0,0,0,0,3,21
Quinto,0,4,10,1,0,8,0,0,0,21
Ascona,0,0,43,13,1,9,0,1,0,21
Brione sopra Minusio,0,0,5,5,0,0,0,0,0,21
Brissago,0,1,11,11,0,3,0,0,0,21
Gordola,0,2,38,25,0,2,0,0,0,21
Lavertezzo,0,2,5,4,0,1,0,0,4,21
Locarno,0,1,46,10,0,1,0,1,5,21
Losone,0,2,34,15,0,1,0,1,1,21
Mergoscia,0,1,2,1,0,0,0,0,3,21
Minusio,0,6,35,28,0,5,0,1,2,21
Muralto,0,0,6,1,0,0,0,0,0,21
Orselina,0,0,0,2,0,0,0,0,1,21
Ronco sopra Ascona,0,1,3,6,0,0,0,0,0,21
Tenero-Contra,0,3,18,11,0,4,0,0,3,21
Onsernone,0,0,0,1,0,0,0,0,0,21
Cugnasco-Gerra,0,7,49,21,0,9,0,0,3,21
Agno,0,0,18,6,1,1,0,0,0,21
Aranno,0,0,0,1,0,0,0,0,0,21
Arogno,0,0,2,3,0,0,0,0,0,21
Bedano,0,2,12,18,0,5,0,0,3,21
Bioggio,0,1,8,8,0,19,0,1,0,21
Bissone,0,0,1,1,0,0,0,0,0,21
Brusino Arsizio,0,0,3,6,0,0,0,0,0,21
Cademario,0,1,14,8,0,0,0,0,0,21
Cadempino,0,0,3,0,0,2,0,0,0,21
Canobbio,0,1,6,6,0,6,0,0,0,21
Caslano,0,3,25,7,0,2,0,0,9,21
Comano,0,2,8,3,0,20,0,0,0,21
Cureglia,0,0,1,1,0,14,0,0,0,21
Grancia,0,0,0,0,0,5,0,0,0,21
Gravesano,0,0,9,7,0,10,0,0,0,21
Lamone,0,0,5,1,0,2,0,0,0,21
Lugano,1,10,89,64,1,160,3,4,14,21
Magliaso,0,1,6,7,0,0,0,1,1,21
Manno,0,0,2,2,0,21,0,0,0,21
Massagno,0,0,0,0,0,4,0,0,0,21
Melide,0,0,0,1,0,0,0,0,0,21
Mezzovico-Vira,0,0,13,3,0,4,0,0,1,21
Morcote,0,0,2,4,0,0,0,0,0,21
Muzzano,0,0,3,4,0,6,0,0,0,21
Neggio,0,0,1,2,0,0,0,0,0,21
Origlio,0,0,10,7,0,1,0,0,0,21
Paradiso,0,0,0,1,0,1,0,0,0,21
Ponte Capriasca,0,0,23,5,0,4,0,1,1,21
Porza,0,2,3,9,0,19,1,1,0,21
Pura,0,2,32,13,0,1,0,0,1,21
Savosa,0,0,2,6,0,3,0,0,0,21
Sorengo,0,1,0,0,0,17,0,0,0,21
Capriasca,0,3,90,37,0,11,0,1,3,21
Torricella-Taverne,0,1,38,14,1,1,0,0,3,21
Vernate,0,0,12,2,0,0,0,0,0,21
Vezia,0,1,14,7,0,15,0,0,0,21
Vico Morcote,0,0,3,10,0,1,0,0,0,21
Collina d'Oro,0,1,20,13,0,43,0,0,2,21
Alto Malcantone,0,0,8,13,1,1,0,0,0,21
Monteceneri,0,1,50,19,0,11,0,0,4,21
Tresa,0,1,12,3,0,1,0,0,6,21
Val Mara,0,2,24,13,0,3,0,0,2,21
Balerna,0,0,1,2,0,9,0,0,0,21
Castel San Pietro,0,4,21,10,0,1,0,0,1,21
Chiasso,0,0,3,2,0,6,0,0,3,21
Coldrerio,0,1,11,4,0,14,0,1,2,21
Mendrisio,0,3,84,37,0,61,1,2,8,21
Morbio Inferiore,1,0,13,7,0,29,0,0,1,21
Novazzano,0,0,3,1,0,19,0,0,0,21
