,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Untereggen,0,1,0,0,0,0,0,1,0,17
Au (SG),1,4,125,35,0,28,0,0,2,17
Balgach,4,5,101,24,0,37,0,0,1,17
Berneck,1,3,42,15,0,24,0,0,1,17
Diepoldsau,0,5,81,5,0,2,0,6,1,17
Rheineck,2,3,36,11,0,27,0,0,0,17
St. Margrethen,1,8,129,13,0,49,1,1,3,17
Thal,0,4,79,24,0,33,0,0,2,17
Widnau,2,9,148,40,1,29,0,0,1,17
Altstätten,0,40,121,33,3,31,0,17,4,17
Eichberg,1,2,8,1,0,0,0,0,0,17
Marbach (SG),0,3,16,7,0,5,0,0,1,17
Oberriet (SG),1,37,96,19,2,15,0,1,1,17
Rebstein,4,8,61,14,0,34,0,0,0,17
Rüthi (SG),0,5,18,10,0,3,0,0,1,17
Buchs (SG),6,13,167,20,1,3,0,89,2,17
Gams,1,6,7,4,0,3,0,4,3,17
Grabs,0,61,16,10,0,6,0,21,0,17
Sennwald,0,14,37,9,0,6,1,0,6,17
Sevelen,0,20,66,24,0,20,0,0,1,17
Wartau,0,16,55,21,0,14,0,0,0,17
Bad Ragaz,1,10,94,14,1,1,0,0,2,17
Flums,0,52,109,21,0,4,1,0,8,17
Mels,2,52,117,21,1,14,1,2,0,17
Pfäfers,0,19,14,17,0,0,0,0,0,17
Quarten,1,19,71,18,0,0,1,2,7,17
Sargans,1,6,83,23,1,20,1,0,2,17
Vilters-Wangs,0,8,40,6,0,6,0,0,4,17
Walenstadt,1,35,69,20,0,1,3,0,5,17
Amden,0,35,48,4,1,0,1,7,15,17
Benken (SG),0,18,33,6,0,1,0,0,0,17
Kaltbrunn,1,6,25,5,0,17,0,1,0,17
Schänis,0,18,31,5,0,2,0,2,2,17
Weesen,0,8,30,8,0,0,0,0,1,17
Schmerikon,2,6,40,10,0,24,0,0,3,17
Uznach,2,4,66,23,0,39,0,0,4,17
Rapperswil-Jona,0,11,109,139,2,177,1,0,5,17
Gommiswald,0,10,25,12,0,0,0,3,1,17
Eschenbach (SG),0,48,61,7,0,11,0,0,6,17
Ebnat-Kappel,1,16,58,20,0,60,0,0,7,17
Wildhaus-Alt St. Johann,0,34,99,33,6,0,0,10,14,17
Nesslau,0,30,41,14,0,0,0,13,3,17
Lichtensteig,0,3,22,8,0,30,0,0,1,17
Wattwil,2,22,102,14,0,61,0,12,4,17
Kirchberg (SG),0,11,39,14,0,26,0,12,3,17
Lütisburg,0,6,12,4,0,3,0,1,1,17
Mosnang,0,13,11,9,0,0,0,3,0,17
Bütschwil-Ganterschwil,0,16,29,10,0,19,0,1,0,17
Neckertal,0,19,33,5,0,0,0,1,9,17
Degersheim,1,4,26,13,0,24,0,1,2,17
Flawil,1,5,91,29,0,80,0,2,1,17
Jonschwil,1,11,12,6,0,14,0,0,3,17
Oberuzwil,0,10,44,21,0,55,0,0,1,17
Uzwil,1,19,66,28,0,192,0,3,1,17
Niederbüren,0,5,8,2,0,0,0,0,0,17
Niederhelfenschwil,0,5,16,4,0,3,0,0,0,17
Oberbüren,0,7,16,13,0,10,0,0,0,17
Zuzwil (SG),0,2,7,8,0,8,0,0,0,17
Wil (SG),0,10,270,44,1,167,0,0,14,17
Andwil (SG),1,2,15,5,0,0,0,0,1,17
Gaiserwald,0,6,22,9,0,2,0,0,1,17
Gossau (SG),0,7,114,55,0,90,0,0,12,17
Waldkirch,0,7,11,9,0,0,0,1,0,17
Vaz/Obervaz,1,15,135,11,5,1,0,1,22,18
Lantsch/Lenz,0,0,12,1,0,0,0,0,0,18
Schmitten (GR),0,6,7,2,0,0,0,0,1,18
Albula/Alvra,0,32,12,5,0,0,0,0,11,18
Surses,1,38,43,2,0,0,1,0,20,18
Bergün Filisur,0,23,15,2,1,0,0,0,5,18
Brusio,0,17,15,7,0,0,0,0,15,18
Poschiavo,1,70,25,14,0,0,1,0,17,18
Falera,0,2,2,0,0,0,0,0,1,18
Laax,0,12,7,4,0,0,0,0,3,18
Sagogn,0,0,3,1,0,0,0,0,0,18
Schluein,0,2,7,0,0,0,0,0,1,18
Vals,0,11,16,3,0,0,0,0,5,18
Lumnezia,1,25,25,7,0,0,0,0,9,18
Ilanz/Glion,0,35,50,19,0,0,1,0,10,18
Fürstenau,0,1,2,1,0,0,0,0,0,18
Rothenbrunnen,0,1,7,1,0,0,0,0,0,18
Scharans,0,13,5,3,0,0,0,0,1,18
Sils im Domleschg,0,8,20,5,0,0,0,0,3,18
Cazis,0,14,39,5,1,0,0,0,2,18
Flerden,0,4,3,0,0,0,0,0,0,18
Masein,0,0,2,0,0,0,0,0,0,18
Thusis,0,21,51,5,0,0,0,0,9,18
Tschappina,0,11,4,0,0,0,0,0,1,18
Urmein,0,3,0,0,0,0,0,0,0,18
Safiental,0,16,12,3,0,0,0,0,4,18
Domleschg,0,22,20,5,2,0,0,0,2,18
Avers,0,2,0,0,0,0,0,0,2,18
Sufers,0,2,1,0,0,0,3,0,1,18
Andeer,0,18,8,11,0,0,0,0,4,18
Rongellen,0,0,0,0,0,0,0,0,0,18
Zillis-Reischen,1,6,0,3,0,0,0,0,0,18
Ferrera,0,8,5,5,0,0,0,0,5,18
Rheinwald,0,8,4,2,0,0,0,1,0,18
Muntogna da Schons,0,12,3,2,0,0,0,0,0,18
Bonaduz,0,9,22,2,0,0,0,0,2,18
Domat/Ems,0,4,99,24,0,0,0,4,0,18
Rhäzüns,0,9,15,4,0,0,0,0,0,18
Felsberg,0,1,28,11,0,0,0,0,0,18
Flims,0,41,109,19,0,0,0,9,27,18
Tamins,0,17,18,2,0,0,2,0,0,18
Trin,0,17,5,0,0,0,1,0,2,18
Zernez,0,12,0,0,0,0,0,0,2,18
Samnaun,1,10,11,1,0,0,0,0,1,18
Scuol,1,34,21,9,1,1,1,0,27,18
Valsot,0,11,8,0,0,1,0,0,6,18
Bever,0,0,4,0,0,0,0,0,0,18
Celerina/Schlarigna,0,0,21,0,1,0,0,0,3,18
Madulain,0,0,1,0,0,0,0,0,0,18
Pontresina,0,2,23,3,0,0,0,0,3,18
La Punt Chamues-ch,0,0,4,1,0,0,1,0,1,18
Samedan,0,6,28,4,0,0,5,0,1,18
St. Moritz,0,0,95,4,0,0,0,0,0,18
S-chanf,0,2,3,0,0,0,4,0,0,18
Sils im Engadin/Segl,0,9,14,1,0,0,0,0,1,18
Silvaplana,0,2,20,2,0,0,0,0,1,18
Zuoz,0,4,15,2,0,0,0,0,3,18
Bregaglia,0,10,25,12,0,0,2,0,21,18
Buseno,0,7,3,0,2,0,0,0,0,18
Castaneda,0,0,2,1,0,0,0,0,6,18
Rossa,0,4,3,3,0,0,0,0,3,18
Santa Maria in Calanca,0,4,0,0,1,0,0,0,2,18
Lostallo,0,6,1,1,0,0,1,0,26,18
Mesocco,1,18,5,0,0,0,0,0,84,18
Soazza,0,1,0,3,0,0,0,0,3,18
Cama,0,3,3,2,0,0,0,0,16,18
Grono,2,6,21,1,0,0,0,0,15,18
Roveredo (GR),0,22,37,7,0,1,0,0,19,18
San Vittore,0,7,9,3,0,0,1,0,15,18
Calanca,0,4,1,0,0,0,0,0,4,18
Val Müstair,0,13,25,6,0,0,0,0,0,18
Davos,0,40,138,10,3,1,0,2,17,18
Fideris,0,20,10,1,0,0,2,0,0,18
Furna,0,7,0,1,0,0,0,0,0,18
Jenaz,0,11,17,2,0,0,0,1,1,18
Klosters,0,15,158,18,25,1,1,0,13,18
Conters im Prättigau,0,7,2,0,0,0,0,0,2,18
Küblis,0,9,5,3,1,0,0,0,3,18
Luzein,0,44,12,4,0,2,0,0,1,18
Chur,0,23,198,67,0,332,0,9,5,18
Churwalden,0,46,35,4,1,0,1,0,8,18
Arosa,0,60,96,8,0,0,3,1,35,18
Trimmis,0,6,19,7,0,0,0,0,0,18
Untervaz,0,9,19,3,0,0,0,0,0,18
Zizers,0,5,31,4,0,1,0,0,1,18
Fläsch,0,2,1,0,0,0,0,0,0,18
Jenins,0,6,3,1,0,0,0,0,0,18
Maienfeld,0,2,17,4,0,0,0,0,1,18
Malans,4,10,38,5,0,0,0,1,2,18
Landquart,0,10,106,38,0,39,0,1,7,18
Grüsch,0,19,9,5,1,0,0,0,0,18
Schiers,0,46,49,7,1,0,2,0,1,18
Seewis im Prättigau,0,14,10,4,2,0,0,0,2,18
Breil/Brigels,1,28,33,3,0,0,0,4,2,18
Disentis/Mustér,2,14,36,6,0,1,0,0,11,18
Medel (Lucmagn),0,54,0,2,0,1,1,0,3,18
Sumvitg,0,14,7,2,0,0,0,0,1,18
Tujetsch,0,18,23,5,0,2,0,1,12,18
Trun,0,5,20,3,0,0,0,0,4,18
Obersaxen Mundaun,0,10,18,2,0,0,1,0,1,18
Aarau,0,14,464,41,1,144,0,7,37,19
Biberstein,0,3,38,3,0,0,1,0,7,19
Buchs (AG),0,3,142,44,0,92,0,4,8,19
Densbüren,0,4,4,2,0,0,0,0,1,19
Erlinsbach (AG),1,4,83,16,1,3,0,0,11,19
Gränichen,0,19,214,43,1,3,0,0,8,19
Hirschthal,0,3,28,7,0,0,0,0,1,19
Küttigen,1,14,127,27,2,3,0,1,16,19
Muhen,0,13,110,16,0,4,0,0,4,19
Oberentfelden,0,5,159,28,0,28,0,0,12,19
Suhr,0,9,283,52,0,97,0,3,30,19
Unterentfelden,0,5,115,16,0,29,0,0,7,19
Baden,0,2,190,43,1,136,0,21,12,19
Bellikon,0,1,6,3,0,0,0,0,0,19
Bergdietikon,0,12,39,19,0,1,0,0,3,19
Birmenstorf (AG),0,5,50,4,0,3,0,1,2,19
Ennetbaden,0,2,45,32,1,49,0,0,2,19
Fislisbach,0,0,62,17,1,11,0,0,1,19
Freienwil,0,4,7,0,0,0,0,0,1,19
Gebenstorf,0,5,68,11,0,42,0,0,3,19
Killwangen,0,0,41,3,0,1,0,0,0,19
Künten,0,4,27,0,0,0,0,1,3,19
Mägenwil,0,1,33,1,0,4,0,1,5,19
Mellingen,1,2,60,11,0,0,0,0,7,19
Neuenhof,1,1,168,5,0,33,0,2,14,19
Niederrohrdorf,0,4,70,18,0,0,0,1,6,19
Oberrohrdorf,0,1,28,3,0,0,0,0,2,19
Obersiggenthal,0,5,202,18,0,15,0,13,5,19
Remetschwil,0,0,5,1,0,0,0,0,0,19
Spreitenbach,0,1,67,13,0,28,0,0,4,19
Stetten (AG),0,4,26,2,0,1,0,0,1,19
Untersiggenthal,0,7,107,36,0,17,0,34,9,19
Wettingen,1,9,463,54,4,83,0,3,32,19
Wohlenschwil,0,1,9,5,0,0,0,0,0,19
Würenlingen,0,4,15,2,0,0,0,64,8,19
Würenlos,0,5,120,15,1,0,0,0,8,19
Ehrendingen,1,5,59,12,1,0,0,0,3,19
Arni (AG),0,0,9,1,0,0,0,0,0,19
Berikon,0,5,42,2,1,0,0,0,4,19
Bremgarten (AG),0,3,47,14,0,0,0,47,9,19
Büttikon,0,2,6,0,0,0,0,0,0,19
Dottikon,0,3,59,8,0,3,0,1,7,19
Eggenwil,0,0,12,2,1,0,0,0,3,19
Fischbach-Göslikon,0,1,10,2,0,0,0,0,1,19
Hägglingen,0,3,46,6,1,0,0,0,1,19
Jonen,0,1,6,1,0,1,0,0,0,19
Niederwil (AG),0,4,24,0,0,0,0,0,2,19
Oberlunkhofen,0,0,4,1,0,0,0,0,0,19
Oberwil-Lieli,0,1,11,0,0,0,0,0,1,19
Rudolfstetten-Friedlisberg,0,5,76,8,0,1,0,0,3,19
Sarmenstorf,0,6,21,8,0,0,0,0,0,19
Tägerig,0,3,32,2,0,0,0,0,2,19
Uezwil,0,1,3,0,1,0,0,0,0,19
Unterlunkhofen,0,1,1,0,0,0,0,0,1,19
Villmergen,1,12,111,22,0,13,0,3,12,19
Widen,0,1,62,10,0,0,0,0,0,19
Wohlen (AG),0,11,250,40,0,106,0,1,3,19
Zufikon,0,0,23,3,0,0,0,0,1,19
Islisberg,0,1,0,1,0,0,0,0,0,19
Auenstein,0,5,23,4,0,0,0,1,6,19
Birr,0,3,21,6,0,8,0,0,2,19
Birrhard,0,0,7,1,0,1,0,0,1,19
Brugg,2,6,215,27,2,101,0,1,14,19
Habsburg,0,0,1,0,0,0,0,0,0,19
Hausen (AG),0,5,34,2,0,17,0,0,4,19
Lupfig,0,2,17,5,0,7,0,0,4,19
Mandach,0,2,3,1,0,0,0,1,1,19
Mönthal,0,1,0,0,0,0,0,0,0,19
Mülligen,0,4,9,4,0,1,0,0,1,19
Remigen,0,4,5,2,0,0,0,0,3,19
Riniken,0,0,6,1,1,0,0,9,1,19
Rüfenach,0,2,1,0,0,2,0,11,1,19
Thalheim (AG),0,4,11,1,0,0,0,0,0,19
Veltheim (AG),0,2,24,1,0,0,0,0,2,19
Villigen,0,3,8,1,0,0,0,7,3,19
Windisch,0,4,153,26,0,65,0,9,5,19
Bözberg,0,5,21,2,0,2,0,0,2,19
Schinznach,0,3,26,8,0,1,0,0,5,19
Beinwil am See,0,2,70,13,0,0,0,0,5,19
Birrwil,0,3,27,5,0,0,0,0,0,19
Dürrenäsch,0,3,25,3,0,0,0,0,3,19
Gontenschwil,1,9,57,8,1,0,0,0,3,19
Holziken,0,4,15,3,0,0,0,0,2,19
Leimbach (AG),0,3,12,2,0,0,0,0,1,19
Leutwil,0,3,12,1,0,0,0,0,0,19
Menziken,0,8,231,42,0,2,0,0,10,19
Oberkulm,0,13,61,14,0,0,0,0,6,19
Reinach (AG),0,7,162,25,0,0,0,1,4,19
Schlossrued,0,4,10,1,0,0,0,1,0,19
Schmiedrued,0,6,11,1,0,0,0,0,3,19
Schöftland,0,9,117,19,0,1,0,0,4,19
Teufenthal (AG),0,6,76,9,0,5,0,1,6,19
Unterkulm,0,10,81,27,0,0,0,2,10,19
Zetzwil,0,4,18,10,0,0,0,0,2,19
Eiken,0,1,35,5,1,0,0,0,1,19
Frick,0,13,70,15,0,7,0,0,5,19
Gansingen,0,3,6,1,0,0,0,0,1,19
Gipf-Oberfrick,0,0,20,7,0,3,0,0,3,19
Kaisten,0,8,27,8,0,0,0,0,3,19
Laufenburg,0,5,43,6,0,0,0,1,16,19
Münchwilen (AG),0,0,18,8,0,0,0,0,1,19
Oberhof,0,2,3,0,0,0,0,0,0,19
Oeschgen,0,2,7,2,0,0,0,0,0,19
Schwaderloch,0,0,16,3,0,0,0,0,0,19
Sisseln,0,0,12,2,0,0,0,0,0,19
Wittnau,0,4,6,2,0,0,0,0,1,19
Wölflinswil,0,7,7,1,0,0,0,0,0,19
Zeihen,1,5,10,3,0,0,0,0,5,19
Mettauertal,0,13,12,7,0,0,0,1,4,19
Böztal,0,6,20,3,0,0,0,0,2,19
Herznach-Ueken,0,3,8,3,0,0,0,0,1,19
Ammerswil,0,3,9,0,0,0,0,0,1,19
Boniswil,0,0,36,0,0,0,0,0,2,19
Brunegg,0,1,7,0,0,4,0,0,0,19
Dintikon,0,2,19,0,0,1,0,0,1,19
Egliswil,0,3,17,3,1,2,0,0,2,19
Fahrwangen,0,3,19,6,1,0,0,0,2,19
Hallwil,0,4,23,4,0,2,0,0,1,19
Hendschiken,0,2,17,1,1,0,0,0,1,19
Holderbank (AG),0,1,21,4,0,4,0,0,3,19
Hunzenschwil,0,5,69,11,1,4,0,0,3,19
Lenzburg,0,3,78,22,0,103,1,3,4,19
Meisterschwanden,0,6,29,12,0,0,0,0,8,19
Möriken-Wildegg,0,4,46,22,0,4,0,11,2,19
Niederlenz,1,4,107,32,0,44,0,0,3,19
Othmarsingen,0,9,52,11,0,2,0,0,3,19
Rupperswil,0,4,147,18,0,8,0,0,8,19
Schafisheim,0,7,43,11,0,2,0,0,9,19
Seengen,0,3,23,11,1,2,0,0,2,19
Seon,0,8,100,18,0,5,0,1,11,19
Staufen,0,4,72,14,0,53,0,1,1,19
Abtwil,0,0,2,1,0,0,0,0,0,19
Aristau,0,4,8,0,0,0,0,0,0,19
Auw,0,1,6,0,0,0,0,0,2,19
Beinwil (Freiamt),0,3,9,1,0,0,0,0,0,19
Besenbüren,0,0,2,0,0,0,0,0,0,19
Bettwil,0,1,2,1,0,0,0,0,0,19
Boswil,0,11,53,7,0,0,0,0,3,19
Bünzen,0,3,15,2,0,0,0,0,0,19
Buttwil,0,1,1,1,0,0,0,0,0,19
Dietwil,0,2,2,1,0,0,0,0,0,19
Geltwil,0,0,0,1,0,0,0,0,0,19
Kallern,0,1,1,0,0,0,0,0,0,19
Merenschwand,0,8,21,8,0,0,0,0,0,19
Mühlau,0,2,4,3,0,0,0,0,0,19
Muri (AG),0,12,105,17,1,0,0,1,7,19
Oberrüti,1,3,5,1,0,0,0,0,0,19
Rottenschwil,0,1,4,0,0,0,0,0,0,19
Sins,0,5,42,8,0,0,0,10,2,19
Waltenschwil,0,1,26,1,0,1,0,0,1,19
Hellikon,0,1,3,3,0,0,0,0,0,19
Kaiseraugst,0,1,29,9,0,14,0,1,4,19
Magden,1,7,33,2,0,0,0,0,1,19
Möhlin,0,22,156,52,1,0,0,1,13,19
Mumpf,0,3,31,2,0,0,0,0,3,19
Obermumpf,0,4,13,2,0,0,0,0,0,19
Olsberg,0,0,0,1,0,0,0,0,0,19
Rheinfelden,0,6,103,11,0,69,0,3,9,19
Schupfart,0,0,5,1,0,0,0,0,0,19
Stein (AG),0,3,29,7,0,15,0,0,2,19
Wallbach,0,3,20,18,0,3,0,0,3,19
Wegenstetten,0,2,4,0,0,0,0,0,0,19
Zeiningen,0,8,21,7,0,0,0,0,3,19
Zuzgen,0,6,8,3,0,0,0,0,3,19
Aarburg,0,6,202,38,0,63,0,0,8,19
Bottenwil,0,2,11,1,0,0,0,0,1,19
Brittnau,0,4,98,17,0,14,0,1,4,19
Kirchleerau,0,2,11,1,0,4,0,0,3,19
Kölliken,0,15,104,5,0,20,1,0,8,19
Moosleerau,0,4,23,2,0,0,0,0,1,19
Murgenthal,1,5,98,10,2,1,0,0,3,19
Oftringen,0,8,259,74,1,67,0,0,10,19
Reitnau,0,8,16,3,0,0,0,1,3,19
Rothrist,0,9,208,63,1,3,0,0,8,19
Safenwil,0,13,105,19,1,3,0,1,3,19
Staffelbach,0,3,8,2,0,2,0,1,3,19
Strengelbach,0,4,98,23,0,12,0,1,8,19
Uerkheim,0,3,22,3,0,0,0,0,0,19
Vordemwald,0,8,50,7,2,0,0,0,3,19
Wiliberg,0,0,1,0,0,0,0,0,1,19
Zofingen,0,7,158,45,0,82,0,2,17,19
Böttstein,0,1,19,2,0,0,0,34,2,19
Döttingen,0,9,85,13,0,0,0,68,9,19
Endingen,0,7,5,5,0,0,0,13,5,19
Fisibach,0,2,7,1,0,0,0,0,0,19
Full-Reuenthal,0,2,32,8,0,0,0,0,3,19
Klingnau,0,6,58,6,3,0,0,57,11,19
Koblenz,0,7,56,6,0,0,0,0,5,19
Leibstadt,0,8,20,4,0,0,0,0,1,19
Lengnau (AG),0,3,31,4,0,0,0,0,1,19
Leuggern,0,7,27,1,0,0,0,2,3,19
Mellikon,0,2,10,0,0,0,0,0,0,19
Schneisingen,0,6,18,8,0,0,0,2,0,19
Siglistorf,0,3,7,0,0,0,0,0,0,19
Tegerfelden,0,4,8,1,0,0,0,0,1,19
Zurzach,0,12,154,21,0,1,0,30,24,19
Arbon,0,8,183,51,3,38,1,10,12,20
Dozwil,0,0,0,0,0,0,0,0,0,20
Egnach,0,2,33,13,0,12,2,1,8,20
Hefenhofen,0,1,8,2,0,2,0,0,0,20
Horn,0,1,27,1,0,10,0,18,0,20
Kesswil,0,3,2,3,0,1,0,0,3,20
Roggwil (TG),0,5,27,4,1,1,0,1,0,20
Romanshorn,0,9,144,30,0,64,0,3,5,20
Salmsach,0,2,16,3,0,6,0,0,0,20
Sommeri,0,3,4,1,0,0,0,0,0,20
Uttwil,0,3,13,2,0,3,1,0,3,20
Amriswil,0,12,117,29,0,60,0,0,5,20
Bischofszell,0,16,118,26,0,27,0,0,3,20
Erlen,0,4,26,7,0,16,0,0,0,20
Hauptwil-Gottshaus,0,3,15,5,0,2,0,0,0,20
Hohentannen,0,3,4,1,0,0,0,2,0,20
Kradolf-Schönenberg,0,4,24,6,0,13,0,3,2,20
Sulgen,0,4,27,4,0,19,0,0,2,20
Zihlschlacht-Sitterdorf,0,4,26,8,0,13,0,0,3,20
Basadingen-Schlattingen,0,5,17,11,0,0,0,0,0,20
Diessenhofen,0,9,46,8,0,12,0,3,4,20
Schlatt (TG),0,3,26,3,1,1,0,0,1,20
Aadorf,0,9,67,29,0,41,0,2,5,20
Felben-Wellhausen,0,3,10,7,0,0,0,1,3,20
Frauenfeld,2,19,265,68,0,247,0,0,10,20
Gachnang,0,3,30,7,0,9,0,1,0,20
Hüttlingen,0,4,2,1,0,0,0,0,1,20
Matzingen,0,2,29,4,0,10,0,0,1,20
Neunforn,0,3,3,0,1,0,0,0,0,20
Stettfurt,0,5,4,2,0,3,0,0,2,20
Thundorf,0,2,4,1,0,1,0,0,0,20
Uesslingen-Buch,0,2,9,2,1,0,0,0,1,20
Warth-Weiningen,0,4,10,2,0,2,0,0,0,20
Altnau,0,2,6,6,0,2,0,0,1,20
Bottighofen,0,0,7,2,0,2,0,0,0,20
Ermatingen,0,9,37,14,0,11,0,4,2,20
Gottlieben,0,0,2,0,0,1,0,0,0,20
Güttingen,0,8,17,2,1,5,1,0,8,20
Kemmental,0,7,12,5,0,0,0,0,0,20
Kreuzlingen,0,4,229,36,0,104,0,1,7,20
Langrickenbach,0,2,6,2,0,0,0,0,0,20
Lengwil,0,4,11,3,0,3,0,0,1,20
Münsterlingen,0,2,20,1,0,9,0,0,1,20
Tägerwilen,0,4,37,16,0,12,0,1,3,20
Wäldi,0,6,9,3,0,2,0,5,0,20
Affeltrangen,0,4,32,8,0,6,0,0,2,20
Bettwiesen,0,2,17,5,0,2,0,0,0,20
Bichelsee-Balterswil,1,6,13,5,0,2,0,11,1,20
Braunau,0,1,0,0,0,0,0,0,0,20
Eschlikon,0,6,22,1,0,12,0,1,1,20
Fischingen,0,10,11,9,0,0,0,3,1,20
Lommis,0,2,21,2,0,0,0,0,0,20
Münchwilen (TG),1,6,74,13,0,18,0,4,3,20
Rickenbach (TG),0,1,17,2,0,6,0,0,1,20
Schönholzerswilen,0,6,4,2,0,0,0,0,1,20
Sirnach,0,6,65,20,1,26,0,2,2,20
Tobel-Tägerschen,0,4,10,4,0,2,0,0,0,20
Wängi,0,6,54,22,0,15,0,0,4,20
Wilen (TG),0,3,24,13,0,39,0,0,1,20
Wuppenau,0,2,3,2,0,0,0,0,0,20
Berlingen,0,5,16,3,0,17,3,0,3,20
Eschenz,0,6,16,5,0,16,2,2,1,20
Herdern,0,5,5,2,0,0,0,2,0,20
Homburg,0,14,8,5,0,0,0,2,0,20
Hüttwilen,0,7,11,3,0,5,0,1,1,20
Mammern,0,2,8,3,0,3,0,0,2,20
Müllheim,0,5,15,2,0,11,0,0,0,20
Pfyn,0,5,11,4,0,14,0,1,0,20
Raperswilen,0,2,0,1,0,0,0,1,0,20
Salenstein,0,3,12,3,0,5,1,0,3,20
Steckborn,0,9,106,24,0,37,0,0,2,20
Wagenhausen,0,3,16,1,0,3,1,0,2,20
Amlikon-Bissegg,0,3,6,2,0,0,0,1,0,20
Berg (TG),0,4,12,5,0,9,0,1,4,20
Birwinken,0,0,7,3,0,0,0,1,0,20
Bürglen (TG),0,3,24,3,0,25,0,1,0,20
Bussnang,0,6,9,4,0,3,0,0,1,20
Märstetten,0,4,16,2,0,6,0,1,0,20
Weinfelden,0,11,93,22,0,116,0,4,1,20
Wigoltingen,0,5,24,4,0,10,0,0,2,20
Arbedo-Castione,0,19,75,34,0,5,0,2,18,21
Bellinzona,3,396,1012,300,5,86,50,51,444,21
Cadenazzo,0,16,51,11,0,6,2,0,16,21
Isone,0,32,39,12,0,4,2,0,32,21
Lumino,0,13,34,19,0,1,0,2,28,21
Sant'Antonino,0,7,25,7,0,5,0,3,18,21
Acquarossa,0,50,19,11,0,9,4,5,55,21
Blenio,0,166,52,25,2,20,8,10,114,21
Serravalle,0,73,24,9,1,14,10,5,40,21
Airolo,0,45,32,9,0,8,6,5,84,21
Bedretto,0,25,4,0,0,3,2,1,36,21
Dalpe,0,8,5,2,0,0,2,0,28,21
Faido,1,140,70,22,3,39,12,3,195,21
Giornico,0,10,15,5,0,5,2,1,19,21
Personico,0,5,3,3,0,1,1,0,2,21
Pollegio,0,12,12,5,0,1,0,0,5,21
Quinto,0,52,26,9,0,8,2,3,49,21
Ascona,0,32,282,119,0,9,1,3,98,21
Brione sopra Minusio,0,22,27,14,0,2,2,0,34,21
Brissago,1,79,104,57,0,13,4,0,82,21
Gordola,2,62,77,52,0,3,0,1,60,21
Lavertezzo,0,9,7,18,0,1,0,0,21,21
Locarno,0,49,193,74,0,5,1,7,64,21
Losone,2,69,143,76,2,1,20,10,142,21
Mergoscia,0,21,9,7,0,2,2,0,13,21
Minusio,2,43,185,70,0,5,0,1,82,21
Muralto,0,9,82,27,1,1,1,0,28,21
Orselina,1,21,39,32,0,1,0,0,34,21
Ronco sopra Ascona,0,56,76,39,1,10,3,3,85,21
Tenero-Contra,0,21,53,25,0,6,3,1,54,21
Onsernone,2,160,18,9,1,7,18,1,126,21
Cugnasco-Gerra,0,79,50,22,0,11,4,3,49,21
Agno,2,19,99,25,0,28,1,0,38,21
Aranno,0,3,7,2,0,3,2,0,3,21
Arogno,1,15,25,10,0,4,0,1,12,21
Bedano,0,0,15,5,0,1,0,0,10,21
Bioggio,0,20,68,26,0,24,0,0,19,21
Bissone,0,7,28,14,0,3,0,0,19,21
Brusino Arsizio,1,15,52,25,2,1,4,0,64,21
Cademario,1,11,31,10,0,2,1,0,16,21
Cadempino,0,5,30,8,0,7,0,0,2,21
Canobbio,0,2,21,13,0,22,0,0,6,21
Caslano,0,26,122,42,0,6,0,2,34,21
Comano,0,1,22,10,0,24,0,0,7,21
Cureglia,0,2,11,1,0,23,0,1,4,21
Grancia,0,2,2,1,0,5,0,0,1,21
Gravesano,0,7,25,11,0,11,2,1,18,21
Lamone,0,3,31,3,0,15,1,1,9,21
Lugano,1,209,645,136,5,337,61,19,236,21
Magliaso,0,8,78,18,0,4,1,0,28,21
Manno,0,3,15,2,0,9,1,1,7,21
Massagno,0,4,60,7,0,49,0,3,9,21
Melide,0,10,59,24,0,13,0,3,31,21
Mezzovico-Vira,0,18,12,5,0,5,3,0,7,21
Morcote,0,13,45,26,0,7,4,2,37,21
Muzzano,0,2,21,5,0,11,0,0,8,21
Neggio,0,1,16,11,0,0,0,0,2,21
Origlio,0,7,37,8,1,7,1,0,6,21
Paradiso,1,0,29,3,0,30,1,0,9,21
Ponte Capriasca,0,7,12,6,0,1,2,0,12,21
Porza,0,1,14,11,0,9,0,1,4,21
Pura,0,7,55,16,0,1,0,0,9,21
Savosa,1,1,33,16,0,23,2,0,0,21
Sorengo,0,0,12,7,0,18,1,1,3,21
Capriasca,0,85,175,54,3,25,49,7,61,21
Torricella-Taverne,1,15,88,15,2,32,0,1,16,21
Vernate,0,10,40,16,0,0,0,0,37,21
Vezia,0,1,25,9,0,23,0,0,11,21
Vico Morcote,0,2,14,8,1,2,1,0,10,21
Collina d'Oro,1,17,89,47,0,60,3,0,35,21
Alto Malcantone,0,32,56,18,1,5,13,1,70,21
Monteceneri,0,59,93,36,1,30,2,1,16,21
Tresa,0,34,114,36,1,6,1,4,52,21
Val Mara,1,17,93,41,1,5,4,0,26,21
Balerna,0,10,60,13,0,98,1,4,21,21
Castel San Pietro,0,13,55,17,1,6,0,1,11,21
Chiasso,1,12,61,10,0,70,0,1,8,21
Coldrerio,0,4,38,11,0,19,0,1,7,21
Mendrisio,0,51,324,78,3,122,5,5,95,21
Morbio Inferiore,0,4,37,16,0,59,2,1,11,21
